|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
720056|29 Stony Brook Dr|155270.0|2016-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.447952, 41.462154]}]|row-pcqv-29te~cubp|2015|14 - Foreclosure||Residential||Single Family|106400.0|1.459305|150055|East Haddam
720057|288 High St|233940.0|2016-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.049, 41.48882]}]|row-xebq-8m8x-vgnm|2015|25 - Other||Apartments|On market two years||279000.0|0.838495|150135|Naugatuck
720058|90 Carriage Drive|174600.0|2016-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.77246, 41.620758]}]|row-tu4c.3w4m~yt4n|2015|25 - Other||Residential|Qualified sale|Single Family|263000.0|0.663878|150093|Berlin
720059|27 Overbrook Rd|379700.0|2016-01-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.625784, 41.330312]}]|row-94ra-48kz~2bxi|2015|||Residential||Single Family|385000.0|0.986234|150083|Madison
720060|1 Valley View Dr|20800.0|2016-01-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.2764, 41.820764]}]|row-244e-278y.rwxb|2015|25 - Other||Residential|Sale by estate - mh park|Single Family|18000.0|1.155556|15062|Mansfield
720061|333 Hayden Hill Rd|93950.0|2016-01-06T00:00:00||row-x36t~cprm-d4ig|2015|||Residential||Single Family|150000.0|0.626333|150172|Torrington
720062|402 Patterson Ave|146930.0|2016-01-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.122295, 41.20401]}]|row-jdyg-emt7-d93g|2015|25 - Other||Residential|Short sale|Single Family|188000.0|0.781543|150312|Stratford
720063|68 Longlane Road|192850.0|2016-01-20T00:00:00||row-yutd~f33j~5xkw|2015|||Residential||Single Family|305000.0|0.632295|150263|West Hartford
720064|205 Southfield Avenue|202950.0|2016-01-25T00:00:00||row-v9ty~ug4j.3bv3|2015|||Residential||Single Family|400000.0|0.507375|1500548|Stamford
720065|25 Curtis Drive|140420.0|2016-01-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.977435, 41.325142]}]|row-6hat-8ves-ha7t|2015|||Residential||Single Family|293000.0|0.479249|150284|New Haven
720066|15 Welton St|107620.0|2016-01-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.030872, 41.554564]}]|row-5csr-txu7-c4bz|2015|||Commercial|||165000.0|0.652242|150422|Waterbury
720067|7 Laurel Way|364100.0|2016-01-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.376882, 41.334832]}]|row-9gms.zwb8.bvpa|2015|||Residential||Single Family|391450.0|0.930132|150088|Old Saybrook
720068|467 Whalley Avenue Unit J|57820.0|2016-01-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.949099, 41.319054]}]|row-5pas.437m-v4uw|2015|14 - Foreclosure||Residential||Condo|41300.0|1.4|150257|New Haven
720069|10 Edgewood Road|122360.0|2016-01-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.623667, 41.594276]}]|row-be82.4x7x-93mq|2015|14 - Foreclosure||Residential|00280000 out of foreclosure|Single Family|144000.0|0.849722|150054|Portland
720070|190 Ocean View St|142380.0|2016-02-12T00:00:00||row-n8zp.pp5t.4bgk|2015|25 - Other||Residential|Below market|Single Family|115000.0|1.238087|150328|New Haven
720071|476 A Commanche Ln|149520.0|2016-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.109245, 41.253773]}]|row-j4pz.uw6y~3pnx|2015|25 - Other||Residential|Short sale|Condo|170000.0|0.879529|150308|Stratford
720072|219 Kimberly Avenue|76930.0|2016-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.936012, 41.286557]}]|row-xkmz.qj6i.n2uf|2015|||Residential||Three Family|135000.0|0.569852|150271|New Haven
720073|52 Mountain Lake Rd|159320.0|2016-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.373224, 41.715758]}]|row-gf9d~s5aq-pyib|2015|||Residential||Single Family|263625.0|0.604343|150010|Warren
720074|66 Dalton Ave|76430.0|2016-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.012869, 41.553497]}]|row-peur-yfc4-qjez|2015|||Residential||Single Family|85000.0|0.899176|150457|Waterbury
720075|35 Heritage Lane|1000900.0|2016-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.361653, 41.20177]}]|row-ne76.mvab.saty|2015|||Residential||Single Family|1040000.0|0.962404|150038|Weston
720076|33 Esther Ave|106570.0|2016-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.058377, 41.531178]}]|row-cpvu.25ip~2nar|2015|14 - Foreclosure||Residential||Two Family|73140.0|1.457069|150451|Waterbury
720077|40 Dorlen Cir|148400.0|2016-01-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.67065, 41.684633]}]|row-f75m.7xny.9du4|2015|||Residential||Single Family|246500.0|0.602028|150102|Wethersfield
720078|44 Old Sherman Hill Rd|126450.0|2016-01-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.200855, 41.530831]}]|row-tx3v~2jfz~2jux|2015|25 - Other||Residential|Trustee deed & house empty|Single Family|167000.0|0.757186|150060|Woodbury
720079|23 Mystique Lane|159420.0|2016-01-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.669443, 41.602843]}]|row-hka5~62n5-hf8n|2015|||Residential||Condo|262500.0|0.607314|150081|Cromwell
720080|42 Auburn Road|233590.0|2016-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.730306, 41.767281]}]|row-gjgv-rqte-nmnv|2015|||Residential||Single Family|420000.0|0.556167|150276|West Hartford
720081|55 Clover St|198240.0|2016-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.152482, 41.193608]}]|row-gv96~423n~qana|2015|25 - Other||Residential|Sale from estate|Three Family|300000.0|0.6608|150333|Stratford
720082|57 Aunt Hack Rd|267400.0|2016-01-25T00:00:00||row-ysvb-h8p7-j9sz|2015|14 - Foreclosure||Residential|Sale of foreclosure / h12024|Single Family|119500.0|2.237657|150350|Danbury
720083|19 Summit Dr|169960.0|2016-01-25T00:00:00||row-dbdc-d8hm~x8pe|2015|25 - Other||Residential|Sale price is below comparables & mortgage is 190,000|Single Family|186000.0|0.913763|150150|Windsor
720084|160 Wilderwood Dr|252980.0|2016-01-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.733165, 41.318022]}]|row-whsv.z6vb~ivjt|2015|||Residential||Single Family|235000.0|1.076511|1500126|Guilford
720085|112 Jerusalem Rd|30270.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.156313, 41.68149]}]|row-hfys~9inj-jvvu|2015|||Vacant Land|||22000.0|1.375909|150096|Windham
720086|795 Prospect Avenue Unit #C3|172480.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.715946, 41.772118]}]|row-sqgu-fj7n.esah|2015|||Residential||Condo|295000.0|0.584678|150284|West Hartford
720087|5 Lorraine Drive|223020.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.038242, 41.333151]}]|row-y4g2~bfe6~3qpm|2015|||Residential||Single Family|370000.0|0.602757|150043|Woodbridge
720088|182 Ocean View Ave|183400.0|2016-01-28T00:00:00||row-c469~7v4a-w6ey|2015|||Residential||Single Family|205000.0|0.894634|150174|Groton
720089|2 Pinewood Dr|253700.0|2016-01-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.506321, 41.50422]}]|row-363g.innz-bhgp|2015|||Residential||Single Family|320000.0|0.792813|150084|New Fairfield
720090|1508 Mill Pond Dr|119400.0|2016-01-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.580233, 41.823453]}]|row-ucya~3chg-qmnp|2015|||Residential||Condo|170000.0|0.702353|150137|South Windsor
720091|41 Cedar Land Court|90340.0|2016-01-21T00:00:00||row-68t6.qmx6~sitg|2015|||Residential||Condo|131000.0|0.689618|150181|Cromwell
720092|11 Park Place|133900.0|2016-01-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.446097, 41.390808]}]|row-qkf3-xhqn~wa72|2015|01 - Family||Residential|Family transfer / i15296|Single Family|75000.0|1.785333|150343|Danbury
720093|285 Tudor St|71060.0|2016-01-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.030592, 41.572796]}]|row-8uxe-2byc.mii4|2015|18 - In Lieu Of Foreclosure||Residential||Single Family|86008.0|0.826202|150469|Waterbury
720094|90 Woodbrook Drive|448570.0|2016-02-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.523753, 41.114512]}]|row-pihm~igp9.e2dm|2015|||Residential||Single Family|700000.0|0.640814|1500597|Stamford
720095|115 Claxton Ave|144900.0|2016-02-02T00:00:00||row-3wnj-migi-9cwf|2015|||Residential||Single Family|226500.0|0.639735|15099|Watertown
720096|79 East Hill Rd|150000.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.907178, 41.834687]}]|row-bipf-wdzp-pnk7|2015|25 - Other||Residential|Per mls sold as is - needs lots of work. fin basement area stripped to studs.|Single Family|135000.0|1.111111|150063|Canton
720097|121 Plain Hill Rd|109550.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.102932, 41.603715]}]|row-guqq-tyn4-cpc4|2015|14 - Foreclosure||Residential||Single Family|87000.0|1.259195|1500014|Sprague
720098|75 Fourth St|109200.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.05816, 41.533883]}]|row-kw2w-2vpz-ipzi|2015|16 - Charitable Group||Commercial|||40000.0|2.73|150226|Norwich
720099|1 River Rd Unit C|1222140.0|2016-01-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.447141, 41.151747]}]|row-qi43-fwbq~79re|2015|||Residential||Condo|1875000.0|0.651808|150770|Norwalk
720100|38 Kennedy Road|154100.0|2016-01-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.498864, 41.799873]}]|row-4y65~wt5i-wepz|2015|07 - Change In Property||Residential|Bath gutted, priced to sell|Single Family|189000.0|0.815344|150276|Manchester
720101|1285 Wolf Hill Rd|224400.0|2016-01-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.878592, 41.534004]}]|row-57ua-36gt.eknn|2015|14 - Foreclosure||Residential|Sale of foreclosed property|Single Family|277500.0|0.808649|150159|Cheshire
720102|241 Judith Lane #4|44390.0|2016-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.036334, 41.58848]}]|row-eids~7biq-pi8x|2015|||Residential||Condo|65000.0|0.682923|150504|Waterbury
720103|18 Grandview Circle|19400.0|2016-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.272616, 41.820085]}]|row-6any-7vcu-72t8|2015|25 - Other||Residential|Sale by estate - jensen's mh park 55+|Single Family|12000.0|1.616667|15065|Mansfield
720104|200-202 Sargeant St|62230.0|2016-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.693973, 41.775931]}]|row-fp57.fx26-qyja|2015|25 - Other||Residential|Foreclosure related sale|Three Family|52000.0|1.196731|15236|Hartford
720105|90 Dahl Ave|160510.0|2016-01-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.136305, 41.217642]}]|row-c7xq~s65v-cgha|2015|10 - A Will||Residential|Estate sale court decree|Single Family|150000.0|1.070067|150325|Stratford
720106|36 Davis St|195600.0|2016-01-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.468373, 41.397825]}]|row-mhw5.tkfg~yxga|2015|14 - Foreclosure||Residential|Sale of foreclosure / g13152|Three Family|220000.0|0.889091|150352|Danbury
720107|95 Shelter Hill Ave|99000.0|2015-11-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.079162, 41.596621]}]|row-w9v7-kmvu-pejs|2015|25 - Other||Residential|House was flipped - resold 9/2016|Single Family|70000.0|1.414286|15035|Watertown
720108|754 Quinnipiac Ln Unit B|184660.0|2015-11-06T00:00:00||row-q4im-n6h3-eaf3|2015|||Residential||Condo|233000.0|0.792532|150106|Stratford
720109|72 Wooster Street|115990.0|2015-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.414666, 41.378016]}]|row-c4ge-jdep.uvti|2015|||Residential||Single Family|189000.0|0.613704|150060|Bethel
720110|70 Till St|99510.0|2015-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.57007, 42.024376]}]|row-2fws-p8aq.g296|2015|||Residential||Single Family|112000.0|0.888482|150111|Enfield
720111|133-135 Mansfield St|49281.0|2015-12-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.689103, 41.786485]}]|row-msi4~jkrj-5ief|2015|25 - Other||Residential|Foreclosure related sale|Three Family|46000.0|1.071326|15156|Hartford
720112|50 Woodruff Ln|108700.0|2015-10-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.787681, 41.619477]}]|row-hrud-24xg-xtyc|2015|25 - Other||Residential|Nonqualified sale|Single Family|62000.0|1.753226|150038|Berlin
720113|16 Chiltern St|352620.0|2015-10-27T00:00:00||row-4huu.kc3m-arxc|2015|||Residential||Single Family|552500.0|0.638226|15029|Farmington
720114|195 Babbs Rd|129710.0|2015-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.748546, 42.024059]}]|row-3vu3-dwp2~zkdk|2015|||Residential||Single Family|195500.0|0.663478|150024|Suffield
720115|660 Upper Grassy Hill Rd|210320.0|2015-10-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.248104, 41.515273]}]|row-6ns4~aem6-22qm|2015|28 - Use Assessment||Residential|Open space and part of closing costs paid by seller|Single Family|350000.0|0.600914|150012|Woodbury
720116|740 Cypress Road|92280.0|2015-10-15T00:00:00||row-w49j-vfyi.naeb|2015|||Residential||Condo|144500.0|0.638616|15026|Newington
720117|575 Main St #1|583830.0|2015-10-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.651762, 41.563805]}]|row-6std-qd47-im9d|2015|||Commercial|||985000.0|0.592721|150028|Middletown
720118|19 North Ter|14580.0|2015-10-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.448102, 41.84926]}]|row-8dcz-t7rp.6jk6|2015|||Residential|Mobile home|Single Family|27500.0|0.530182|150019|Vernon
720119|10 Division Street|882320.0|2015-10-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.297756, 41.215609]}]|row-wpvb.rpw9-3kzu|2015|||Residential||Single Family|1130000.0|0.780814|150008|Easton
720120|785 Beaumont Hwy|134250.0|2015-10-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.227232, 41.655507]}]|row-3brf~pndg-e6bi|2015|28 - Use Assessment||Residential||Single Family|190000.0|0.706579|150003|Lebanon
720121|21 Liberty St|287300.0|2015-10-16T00:00:00||row-ecyg-ytvm-r5y4|2015|||Residential||Single Family|535000.0|0.537009|150012|Madison
720122|1 James Place|94550.0|2015-10-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.046992, 41.544748]}]|row-qd6u-grhr.d54t|2015|||Residential||Four Family|101000.0|0.936139|150038|Waterbury
720123|563 S Main St|198420.0|2015-10-14T00:00:00||row-76q3~frwz-3rc5|2015|||Residential||Two Family|219000.0|0.906027|150008|Plymouth
