|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
10046|104 Havemeyer Lane|420770.0|2013-07-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.621, 41.024413]}]|row-jj4h-g36c-k9zf|2012|||Residential||Single Family|550000.0|0.765036|120897|Greenwich
10047|182 Saltonstall Avenue|39620.0|2011-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.901388, 41.304683]}]|row-n967~szw3.ycs2|2011|07 - Change In Property||Residential||Two Family|68000.0|0.582647|110035|New Haven
10048|365 Ledgewood Rd|163900.0|2011-10-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.135359, 41.629049]}]|row-rd5y-ir7d.ce39|2011|25 - Other||Residential|Distressed estate sale|Single Family|99999.0|1.639016|11013|Watertown
10049|165 Furnace Ave|30380.0|2013-07-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.296839, 41.978791]}]|row-m9qd~zhuf~8zn9|2012|||Vacant Land|||57500.0|0.528348|120129|Stafford
10050|147 Bank St|153300.0|2013-07-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.095501, 41.352398]}]|row-b42y-z3ke-b2xd|2012|25 - Other||Commercial|Per mls vacant and in need of major repairs - sold with #120225||50000.0|3.066|120226|New London
10051|63B Signal Hill Road|251900.0|2013-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.568112, 41.275307]}]|row-zisd~qptj-8n7q|2012|||Residential||Single Family|315000.0|0.799683|12300|Madison
10052|25B Forest Street|46100.0|2013-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.521581, 41.767372]}]|row-458v.sc8q.jgb6|2012|||Residential||Condo|57000.0|0.808772|124982|Manchester
10053|104 Autumn Street|119700.0|2013-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.504982, 41.772448]}]|row-hccw~t78k-6gue|2012|||Residential||Single Family|155000.0|0.772258|124610|Manchester
10054|104 Middlebrook Road|226030.0|2013-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.734238, 41.776356]}]|row-q4bh~r5fv-r56t|2012|||Residential||Single Family|427500.0|0.528725|120218|West Hartford
10055|347 Long Hill Street|123670.0|2013-08-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.594693, 41.798101]}]|row-sq9h-hq7i.msd8|2012|25 - Other||Residential|Out of state seller|Single Family|163000.0|0.758712|12091|East Hartford
10056|38 Town Line Hwy S|80470.0|2013-08-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.165527, 41.64652]}]|row-cpq6~854k-7ek6|2012|01 - Family||Vacant Land|||80000.0|1.005875|12037|Bethlehem
10057|24 Noroton Avenue|644140.0|2013-08-20T00:00:00||row-huh3-zkms-xj99|2012|||Residential||Single Family|1065000.0|0.604826|12345|Darien
10058|972 Moose Hill Rd|277580.0|2013-08-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.725715, 41.289643]}]|row-c66d-ahx5-mhtq|2012|||Residential||Single Family|339000.0|0.81882|122331|Guilford
10059|111 So Colony St|106120.0|2013-07-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.800811, 41.540887]}]|row-mp8j-bm9u-tbr8|2012|||Commercial|||100000.0|1.0612|120467|Meriden
10060|80 Talcott Rd|307450.0|2013-07-19T00:00:00||row-48su~fg3u~pwvt|2012|||Residential||Single Family|390000.0|0.788333|122258|Guilford
10061|131 Stone Rd|19250.0|2013-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.937556, 41.739982]}]|row-fqz9~66yt.a3a8|2012|||Vacant Land|||37472.0|0.513717|12094|Burlington
10062|504 Traditions Ct|301600.0|2013-07-01T00:00:00||row-are8.dbcc.bahu|2012|||Residential||Condo|441000.0|0.6839|120127|Oxford
10063|190 Cheshire St|49055.0|2013-05-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.693976, 41.734253]}]|row-qcz5-bbf4-qw4x|2012|25 - Other||Residential|Sale of a previous foreclosure|Single Family|142000.0|0.345458|12429|Hartford
10064|1007 Peck Lane|248270.0|2013-06-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.909851, 41.529736]}]|row-8kmq.g85h.uag6|2012|||Residential||Single Family|280000.0|0.886679|120262|Cheshire
10065|57 Tarragon  Dr|209390.0|2013-06-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.523246, 41.581751]}]|row-2hxj.3nxz-kqtj|2012|||Residential||Single Family|300000.0|0.697967|120143|East Hampton
10066|13 Patricia Lane|936460.0|2013-06-05T00:00:00||row-icbk-i8zf-t727|2012|||Residential||Single Family|1630000.0|0.574515|12215|Darien
10067|233 Bulkeley Hill Rd|195900.0|2013-06-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.342349, 41.542728]}]|row-kp2h.w7jy~2d5n|2012|||Residential||Single Family|285000.0|0.687368|12141|Colchester
10068|85 Crown Knoll Ct S118|61950.0|2013-07-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.055455, 41.36871]}]|row-i793-7v75-ijh8|2012|22 - Money And Personal Property||Residential|Sold fully furnished|Condo|92000.0|0.67337|120356|Groton
10069|14 Arbutus Lane|289000.0|2013-07-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.208365, 41.2891]}]|row-s49c.bkm7.6ku2|2012|||Residential||Single Family|445000.0|0.649438|120390|Trumbull
10070|Gillettes Ln|54600.0|2013-05-02T00:00:00||row-a5ub~pfqi~2xrh|2012|||Vacant Land|||40000.0|1.365|12113|Colchester
10071|87 Liberty St|143300.0|2013-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.518572, 41.285833]}]|row-h7qu.c6dk-mcpm|2012|||Residential||Single Family|139000.0|1.030935|120103|Clinton
10072|95 Mohawk Ln|137800.0|2013-02-25T00:00:00||row-v94e-6jn9-4fzp|2012|10 - A Will||Residential|Estate sale|Single Family|165000.0|0.835152|12117|Wethersfield
10073|29 Eastview Dr|176000.0|2013-02-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.467824, 41.458126]}]|row-76d7-jzuj~sjis|2012|||Residential||Single Family|257500.0|0.683495|120072|New Fairfield
10074|54 Powder Mill Road|179350.0|2013-02-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.929937, 41.831068]}]|row-7pip-vaet-j9k3|2012|||Residential||Single Family|243000.0|0.738066|12078|Canton
10075|320 Delavan Avenue|286020.0|2013-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.653204, 41.002999]}]|row-6cvy~bjjv-76zd|2012|||Residential||Single Family|465000.0|0.615097|120531|Greenwich
10076|3 Maxwell Rd|256480.0|2013-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.399307, 41.122494]}]|row-ucpf-8a9d.wekb|2012|||Residential||Single Family|371000.0|0.691321|120574|Norwalk
10077|8C Carillon Drive|89040.0|2013-05-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.640511, 41.655821]}]|row-phf5-ca5p.tciv|2012|||Residential||Condo|95000.0|0.937263|120150|Rocky Hill
10078|91 Dill Road|299530.0|2013-06-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.251394, 41.160471]}]|row-5ec7.s8kk-u6s8|2012|25 - Other||Residential|Estate sale|Single Family|429000.0|0.698205|12552|Fairfield
10079|85 Folly Brook Blvd|159800.0|2013-06-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.67876, 41.722649]}]|row-bmf9-i8hf-ie9w|2012|||Residential||Four Family|280000.0|0.570714|12240|Wethersfield
10080|8 Hillside Terrace|12180.0|2013-06-04T00:00:00|[{'type': 'Point', 'coordinates': [-71.876787, 41.820829]}]|row-mbtu-6fu4-2z28|2012|||Residential||Single Family|8500.0|1.432941|120194|Killingly
10081|1951 & 1957 Route 32|208150.0|2013-05-02T00:00:00||row-3tpr~8kjg-5s5m|2012|||Commercial|Both properties sold together||710000.0|0.293169|12120|Montville
10082|6 Wynn Cir|40600.0|2013-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.255739, 41.333624]}]|row-snht-ts74.6vbm|2012|25 - Other||Vacant Land|Sold to abutting property owner||115000.0|0.353043|120173|East Lyme
10083|54 Lyons Plains Rd|2978800.0|2013-05-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.358204, 41.180249]}]|row-gsdx-qhcg-qaju|2012|18 - In Lieu Of Foreclosure||Residential||Single Family|4600000.0|0.647565|120281|Westport
10084|74 Crestridge Dr|139040.0|2013-03-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.470968, 41.847166]}]|row-7kjp.ejz8-74s8|2012|||Residential||Single Family|190000.0|0.731789|120162|Vernon
10085|45 Wickford Place|1080500.0|2013-03-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.605599, 41.322595]}]|row-s6nm~fp63-v4ym|2012|25 - Other||Residential|Distress sale per agent|Single Family|675000.0|1.600741|12120|Madison
10086|35 Northfield Rd|136250.0|2013-02-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.503158, 41.987806]}]|row-w774-5ug3~sicb|2012|||Residential||Single Family|178500.0|0.763305|120171|Enfield
10087|79 Bassick Road|185300.0|2013-02-26T00:00:00||row-n5ty.b8tc-7zys|2012|25 - Other||Residential|Short sale|Single Family|205000.0|0.903902|120160|Trumbull
10088|15 Cottage Pl|158800.0|2013-05-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.086817, 41.591201]}]|row-iwif-m7ug-g72e|2012|||Residential||Two Family|190000.0|0.835789|12166|Watertown
10089|90 Stuart Ave|148680.0|2013-05-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.42615, 41.111842]}]|row-6ymm-gd8h~mvpv|2012|||Vacant Land|||136000.0|1.093235|120599|Norwalk
10090|5 Cold Spring|154070.0|2013-05-03T00:00:00||row-p4mq-scka~6kqr|2012|||Residential||Single Family|225000.0|0.684756|12252|West Haven
10091|24 Goodhill Road|384200.0|2013-03-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.366072, 41.187361]}]|row-u3xz-er6c-jm5a|2012|||Residential||Single Family|675000.0|0.569185|1200061|Weston
10092|179 East Main Street|117600.0|2013-03-12T00:00:00|[{'type': 'Point', 'coordinates': [-71.974939, 41.610663]}]|row-mvjb-jrea.zkwi|2012|||Residential||Single Family|145000.0|0.811034|120077|Griswold
10093|30 Castle Road|115700.0|2013-05-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.544669, 41.784996]}]|row-icij.9eah-2v47|2012|||Residential||Single Family|199900.0|0.578789|124775|Manchester
10094|3 Tanglewood Dr|151480.0|2013-05-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.904251, 41.39636]}]|row-tijh-pb58-853u|2012|01 - Family||Residential|Family sale|Single Family|175000.0|0.8656|120414|Hamden
10095|88 Morningside Dr S|1730900.0|2015-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.322292, 41.129286]}]|row-pfj4~rthq-aai7|2014|||Residential||Single Family|2800000.0|0.618179|140600|Westport
10096|2316 Fairfield Avenue & 53 Han|517900.0|2015-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.22091, 41.163276]}]|row-ur42-be4b-t6tu|2014|25 - Other||Commercial|Multi-parcel sale||1650000.0|0.313879|141502|Bridgeport
10097|604 Forest St|131670.0|2013-04-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.580564, 41.756431]}]|row-2np4.nymg~t4jw|2012|||Residential||Single Family|190000.0|0.693|12882|East Hartford
10098|226 Granfield Avenue|126860.0|2013-04-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.161199, 41.196586]}]|row-jhsq-hgcr~aiph|2012|||Residential||Single Family|163000.0|0.778282|120710|Bridgeport
10099|65 Main Street  Ctbk|277700.0|2013-03-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.38562, 41.350931]}]|row-sq4h-2wrr-wu9c|2012|14 - Foreclosure||Commercial|||219396.0|1.265748|120036|Essex
10100|441 Riverton Rd|154960.0|2013-03-11T00:00:00||row-79x7~guqh.7hm8|2012|||Residential||Single Family|225000.0|0.688711|12010|Hartland
10101|12 Hollywood Av|49962.0|2012-10-19T00:00:00||row-tx4z~667v-3xct|2012|25 - Other||Residential|Motivated seller below market|Single Family|102000.0|0.489824|12034|Hartford
10102|318-320 South St|55393.0|2012-10-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.685047, 41.733672]}]|row-vuae-s3tj~99h6|2012|25 - Other||Residential|Motivated seller below market|Two Family|120000.0|0.461608|12033|Hartford
10103|177 N Bridebrook Rd|284770.0|2013-03-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.242019, 41.338099]}]|row-uu89-96vr-s8gr|2012|25 - Other||Residential|Short sale/conveyance exempt|Single Family|343000.0|0.830233|120123|East Lyme
10104|26 Lindell Dr|227800.0|2013-03-08T00:00:00||row-nxyk~24ab~ey34|2012|||Residential||Single Family|303500.0|0.750577|120057|Somers
10105|50 Pierce St D-56|87500.0|2013-04-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.869314, 41.669636]}]|row-phw8-rxn5-a5hs|2012|||Residential||Condo|129500.0|0.675676|12094|Plainville
10106|12 Red Fox Lane|222180.0|2012-11-30T00:00:00||row-rv9t-96cf-4z8y|2012|||Residential||Condo|312000.0|0.712115|120049|Rocky Hill
10107|31 Butler Road|160440.0|2012-11-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.8449, 41.404928]}]|row-nnai-wafq-rbtt|2012|||Residential||Single Family|150000.0|1.0696|12052|North Haven
10108|49 Balance Rock Rd Unit 15|51030.0|2013-01-07T00:00:00||row-quet-ahvj~ga8p|2012|14 - Foreclosure||Residential||Condo|45200.0|1.128982|120064|Seymour
10109|189 Greenwood St|128350.0|2013-01-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.200349, 41.207427]}]|row-3xrs-94yy-6i9c|2012|||Residential||Single Family|170000.0|0.755|120373|Bridgeport
10110|21 Forest Street|1190910.0|2012-12-14T00:00:00||row-k3iq~qpj3-3yhc|2012|08 - Part Interest||Commercial|Sales of an undivided or part interest in real property.||262500.0|4.5368|120068|New Canaan
10111|46 Ridge Street, Greenwich Ct|631610.0|2012-12-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.622081, 41.023092]}]|row-bidw-v2pm.uqct|2012|25 - Other||Residential|01-2216/s multiple parcel sale|Two Family|593750.0|1.063764|120168|Greenwich
10112|39 Westview Dr|176200.0|2012-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-71.904465, 41.801864]}]|row-si9b.r4v8~5pkj|2012|||Residential||Single Family|210000.0|0.839048|12007|Brooklyn
10113|50 Prospect St|166530.0|2012-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.43673, 41.390478]}]|row-wan3-bx9i~7g7j|2012|25 - Other||Residential|Sold to a trust|Two Family|135000.0|1.233556|120013|Deep River
10114|14 Applewood Lane|209720.0|2013-01-31T00:00:00||row-3ccp.ecps.8acn|2012|||Residential||Condo|270000.0|0.776741|120129|Avon
10115|930-B William St|27200.0|2013-01-31T00:00:00||row-qznu-ksgx.hird|2012|||Residential||Condo|28000.0|0.971429|120470|Bridgeport
10116|428 Lombard Street|79500.0|2013-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.89915, 41.314785]}]|row-xx96-dwpk-pvp3|2012|||Residential||Three Family|111500.0|0.713004|120232|New Haven
10117|21 Echo Dr|805810.0|2013-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.442911, 41.550208]}]|row-3x67.vhnu-2dq2|2012|||Residential||Single Family|1250000.0|0.644648|120125|New Milford
10118|646 Buckingham Avenue|198770.0|2013-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.031677, 41.213716]}]|row-qcax~muv9-bppt|2012|25 - Other||Residential|Low sale - estate|Single Family|225000.0|0.883422|12264|Milford
10119|78 Litchfield St|38748.0|2012-12-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.698578, 41.801853]}]|row-j6x4-nt67.fcbp|2012|10 - A Will||Residential||Single Family|92500.0|0.418897|12119|Hartford
10120|2 Tower Hill Rd|205600.0|2012-12-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.51753, 41.3554]}]|row-5ths-f445-7pa8|2012|||Residential||Single Family|299000.0|0.687625|12017|Killingworth
10121|49 Beverly Lane|505470.0|2013-02-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.249479, 41.195354]}]|row-dehd~9zeq-r8fv|2012|||Residential||Single Family|735000.0|0.687714|12284|Fairfield
10122|83 Pequot Ave|309330.0|2013-02-27T00:00:00||row-5eku-hijy-k5zy|2012|||Residential||Single Family|418000.0|0.740024|120163|Groton
10123|82 Mary Catherine Cir|289450.0|2013-02-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.682741, 41.888184]}]|row-ugeu-492d-b3gy|2012|||Residential||Single Family|309900.0|0.934011|120133|Windsor
10124|26 Clinton Ave|466500.0|2013-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.360225, 41.159122]}]|row-hced.95wc.cg89|2012|||Residential||Single Family|635000.0|0.734646|120174|Westport
10125|59 Benedict St|239960.0|2013-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.43227, 41.111817]}]|row-n5wa~43aj~4gqh|2012|||Residential||Single Family|265200.0|0.904827|120337|Norwalk
10126|34 Kings Court|132790.0|2014-06-24T00:00:00||row-7dtt~cne9-wr4c|2013|||Residential||Single Family|197900.0|0.670995|13110|Derby
10127|50 Ridgewood Ave|183160.0|2014-06-24T00:00:00||row-hvh6-bpi7.byi2|2013|||Residential||Single Family|316750.0|0.578248|130211|Waterford
