|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
480024|4 Hotchkiss Terr|157080.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.08828, 41.362201]}]|row-dpxd.t43n~vphg|2009|17 - Two Towns||Residential||Single Family|140000.0|1.122|90187|Seymour
480025|135 Orchard St|129050.0|2010-07-01T00:00:00||row-83sm-pr4c~pzkd|2009|14 - Foreclosure||Residential|Foreclosed property|Single Family|117000.0|1.102991|90177|Ellington
480026|5336 Woodridge Avenue|468370.0|2010-07-01T00:00:00||row-8ngr-m93n-fdy7|2009|||Residential||Single Family|681600.0|0.687163|90607|Fairfield
480027|746 Merritt St|112540.0|2010-06-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.221519, 41.206158]}]|row-ejmn.dnz5-yxby|2009|25 - Other||Residential|Distress sale|Single Family|125000.0|0.90032|91082|Bridgeport
480028|574 Wauregan Rd|897680.0|2010-06-17T00:00:00|[{'type': 'Point', 'coordinates': [-71.900092, 41.764797]}]|row-sc5c~mh8s.ek2h|2009|18 - In Lieu Of Foreclosure||Commercial|Foreclosure by sale||600000.0|1.496133|90223|Killingly
480029|108 Hoyts Hill|265160.0|2010-06-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.395513, 41.370664]}]|row-qp7r-vzgf-tyt5|2009|14 - Foreclosure||Residential||Two Family|145000.0|1.82869|90173|Bethel
480030|82 Hartz Lane|165600.0|2010-06-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.585117, 41.762417]}]|row-n7ye~75c7-g9d6|2009|||Residential||Single Family|210000.0|0.788571|900543|East Hartford
480031|35 Hale Haven Ct|129600.0|2010-06-22T00:00:00||row-2b4i-9j6e~24rk|2009|||Residential||Single Family|193000.0|0.671503|90187|Montville
480032|295 Walnut Street|109000.0|2010-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-71.884026, 41.919677]}]|row-xrtt~2x9g-3gme|2009|14 - Foreclosure||Residential||Single Family|135000.0|0.807407|90104|Putnam
480033|5 Susan St|28250.0|2010-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.071837, 41.410969]}]|row-bv6t.m8i5.3fwj|2009|||Residential||Single Family|48000.0|0.588542|90072|Beacon Falls
480034|275 Rolling Hills Drive|866670.0|2010-06-16T00:00:00||row-x589~xw5u.4x4c|2009|||Residential||Single Family|1150000.0|0.753626|90534|Fairfield
480035|210 C Heritage Vlg|103150.0|2010-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.234205, 41.485779]}]|row-m83m-xrk3~c83n|2009|25 - Other||Residential|Below market|Condo|55000.0|1.875455|90258|Southbury
480036|543 Kanuga Tr|244400.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.99372, 41.289832]}]|row-8c3c.3a6a~m3k4|2009|||Residential||Single Family|366000.0|0.66776|90238|Orange
480037|943 Mt Vernon Rd|214830.0|2010-06-30T00:00:00||row-jirt~2kwi~846y|2009|||Residential||Single Family|293500.0|0.731959|90496|Southington
480038|26 Cardinal Way|320940.0|2010-06-30T00:00:00||row-4xid~zsiz-qx3m|2009|||Residential||Single Family|475000.0|0.675663|900317|South Windsor
480039|17 Cherry Street|378910.0|2010-06-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.484262, 41.068437]}]|row-xpzn-4pgs-582w|2009|08 - Part Interest||Residential||Single Family|156666.0|2.418585|90194|Darien
480040|606 West Road|195530.0|2010-06-21T00:00:00||row-rhjx~xdpr.5mmj|2009|||Residential||Single Family|260000.0|0.752038|90039|Salem
480041|560 S Main St|45480.0|2010-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.118758, 41.789178]}]|row-9w6a~nsea~ynh9|2009|14 - Foreclosure||Residential||Two Family|63200.0|0.71962|90347|Torrington
480042|288 Bloomingdale Rd|142230.0|2010-06-16T00:00:00||row-hf86.t4wd.s7q6|2009|||Residential||Single Family|195000.0|0.729385|90195|Waterford
480043|129 Main St Eb|133800.0|2010-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.774753, 41.631067]}]|row-k7t9~65bp~3p8u|2009|||Residential||Single Family|160000.0|0.83625|900192|Berlin
480044|85 Putney Dr|155610.0|2010-06-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.981472, 41.27522]}]|row-4u49-3hxc-9xvq|2009|||Residential||Single Family|189000.0|0.823333|907092|West Haven
480045|1 Norfield Road|780300.0|2010-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.388746, 41.199485]}]|row-8bpm-svf4~eg64|2009|||Residential||Single Family|1060000.0|0.736132|90091|Weston
480046|135 Coachmans Dr|406890.0|2010-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.246695, 41.50475]}]|row-3pv5-xw2q.mvk4|2009|25 - Other||Residential|Per assessor|Single Family|515000.0|0.790078|90282|Southbury
480047|639 Frost Rd|106370.0|2010-06-14T00:00:00||row-3ytp.g32v-q23n|2009|14 - Foreclosure||Residential||Single Family|68500.0|1.552847|90983|Waterbury
480048|347 Brimfield Rd|154300.0|2010-06-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.674183, 41.696027]}]|row-pewv.dr8r-8b3b|2009|||Residential||Single Family|175000.0|0.881714|900271|Wethersfield
480049|88 Tucker St #3901|334500.0|2010-06-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.43008, 41.380184]}]|row-d73m.9hw9-nbe4|2009|||Residential|K16120-3901|Condo|465000.0|0.719355|90598|Danbury
480050|20 Laurie Place|141810.0|2010-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.021147, 41.596614]}]|row-jqkk-s95x.68hy|2009|||Residential||Single Family|180500.0|0.785651|91023|Waterbury
480051|222 Walnut St|127950.0|2010-06-21T00:00:00||row-6934~pxev-6txp|2009|14 - Foreclosure||Residential||Two Family|22100.0|5.789593|91018|Waterbury
480052|9 Cedar Hill Rd|345550.0|2010-06-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.386801, 41.457506]}]|row-mk63-cm53.7ugz|2009|||Residential||Single Family|439000.0|0.78713|90173|Brookfield
480053|3 Winterbrooke Rd|148990.0|2010-06-18T00:00:00||row-6cva-rup2~un3b|2009|07 - Change In Property||Residential||Single Family|329900.0|0.451622|90114|East Haddam
480054|80 Higbie Drive|90860.0|2010-06-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.593962, 41.778577]}]|row-2aau~krd6-fk5n|2009|||Residential||Single Family|132000.0|0.688333|900551|East Hartford
480055|9 Muirfield Lane|370100.0|2010-06-25T00:00:00||row-ecsg~ipf3~h8mz|2009|||Residential||Condo|487500.0|0.759179|90236|Avon
480056|110 West|37690.0|2010-06-18T00:00:00||row-xt42-77ag.4eri|2009|||Residential||Single Family|135000.0|0.279185|90570|Hartford
480057|100 Lords Highway|390500.0|2010-06-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.372353, 41.225774]}]|row-yzwg-mzw2-gg34|2009|01 - Family||Residential||Single Family|70000.0|5.578571|90082|Weston
480058|2606 Congress Street|1042790.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.279503, 41.193239]}]|row-q45r~kndc-g9nu|2009|25 - Other||Residential|Foreclosure per judicial website|Single Family|820000.0|1.271695|90621|Fairfield
480059|27 South Rd|285250.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.447392, 41.619103]}]|row-b5bw-qjuj-utxu|2009|||Residential||Single Family|352000.0|0.810369|900050|Marlborough
480060|1980 Boulevard|190700.0|2010-06-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.758193, 41.754298]}]|row-v759~nij8-fhqx|2009|||Residential||Single Family|319000.0|0.597806|90651|West Hartford
480061|222 Walnut St|127950.0|2010-06-21T00:00:00||row-6934~pxev-6txp|2009|14 - Foreclosure||Residential||Two Family|22100.0|5.789593|91018|Waterbury
480062|50 Pierce St #56|98700.0|2010-06-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.869314, 41.669636]}]|row-cfub.zv94~9rxf|2009|||Residential||Condo|159000.0|0.620755|90196|Plainville
480063|10 Briarwood Circle|248230.0|2010-06-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.92563, 41.501465]}]|row-7pwm.fxsx~jzua|2009|||Residential||Single Family|394000.0|0.630025|90284|Cheshire
480064|71 Quarry Rd|273200.0|2010-06-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.784552, 41.998205]}]|row-nwwc.bc66~6jsy|2009|||Residential||Single Family|294000.0|0.929252|900105|Granby
480065|15 Arrowbrook Rd|91280.0|2010-06-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.658345, 41.820503]}]|row-burs-fgms~ewgf|2009|||Residential||Single Family|130000.0|0.702154|90282|Windsor
480066|170 Hotchkiss Ridge|286930.0|2010-06-28T00:00:00||row-hnfm~bqf2.cjw2|2009|||Residential||Single Family|330000.0|0.869485|90295|Cheshire
480067|199 Bittersweet Road|686420.0|2010-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.271308, 41.18246]}]|row-tjrf.qj8i~zaef|2009|||Residential||Single Family|870000.0|0.788989|90587|Fairfield
480068|40 Cow Hill Rd|328750.0|2010-06-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.571817, 41.334781]}]|row-jssv-23cw~ned4|2009|||Residential||Single Family|380000.0|0.865132|90047|Killingworth
480069|72 Roger Rd|219170.0|2010-06-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.969685, 41.314445]}]|row-568r~n4xx~ccc9|2009|||Residential||Single Family|325000.0|0.674369|90788|New Haven
480070|7 Mac Gregor Drive|517550.0|2010-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.565414, 41.085398]}]|row-qigs.mhgr~m6bf|2009|||Residential||Single Family|618000.0|0.83746|91067|Stamford
480071|1381 Hartford Pike|122080.0|2010-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-71.818259, 41.849083]}]|row-uzgv-mhec-c86i|2009|||Residential||Single Family|105000.0|1.162667|90243|Killingly
480072|31 Village Walk|255080.0|2010-06-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.431093, 41.187365]}]|row-timk.4amm-7wsd|2009|||Residential||Condo|275000.0|0.927564|99153|Wilton
480073|38 Hoseye Coach Road|601180.0|2010-06-24T00:00:00||row-xpan.ctiy-5uu6|2009|||Residential||Single Family|655000.0|0.917832|900244|Newtown
480074|30 Watkins Drive|53760.0|2010-06-24T00:00:00||row-5pb5-asdg.dzgx|2009|07 - Change In Property||Residential||Condo|417000.0|0.128921|900243|Newtown
480075|299 Main Street|1067660.0|2010-06-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.438732, 41.967883]}]|row-pay2-a9x3-yewe|2009|||Residential||Single Family|1750000.0|0.610091|90048|Salisbury
480076|171 Eagle Drive|239940.0|2010-06-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.754134, 41.710344]}]|row-uvgw-ef8h-p652|2009|||Residential||Single Family|342500.0|0.700555|900433|Newington
480077|33 Hidden Brook Drive|457810.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.512693, 41.104045]}]|row-k7qa.4g6v-s2gj|2009|||Residential||Single Family|528000.0|0.867064|91028|Stamford
480078|63 Connecticut Ave|166390.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.10731, 41.353149]}]|row-d436.ce3w~s7d6|2009|||Residential||Two Family|168500.0|0.987478|900258|New London
480079|164 West Woods Rd|260680.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.913144, 41.421679]}]|row-wu84.e9pv~daux|2009|16 - Charitable Group||Residential|Property sold to a university|Single Family|91625.0|2.845075|90579|Hamden
480080|41 Crown Ridge|118230.0|2010-07-22T00:00:00||row-gmc4~cubx.g2t3|2009|||Residential||Condo|188500.0|0.627215|900478|Newington
480081|64 West Street|99000.0|2010-07-22T00:00:00||row-mgtz-mmcq~7qgy|2009|14 - Foreclosure||Residential||Single Family|80127.0|1.235539|90944|Manchester
480082|18 Marble Faun Ln|42000.0|2010-06-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.691996, 41.882519]}]|row-r42v~p74y-cg4y|2009|07 - Change In Property||Residential||Condo|275851.0|0.152256|90286|Windsor
480083|74 Birge Rd|110530.0|2010-06-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.946727, 41.691245]}]|row-z6kw-vm2i-36ht|2009|14 - Foreclosure||Residential|Sale of foreclosed property.|Single Family|169862.0|0.650705|900632|Bristol
480084|36 Perry Lane|208340.0|2010-07-01T00:00:00||row-dvc9-xhgt.8vyb|2009|01 - Family||Residential|Son purchased from mother|Single Family|280000.0|0.744071|90123|Oxford
480085|1944 Noble Avenue|159250.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.182624, 41.208069]}]|row-npyg-4qp6.rtnn|2009|11 - Court Order||Residential|Fiduciary's deed|Single Family|129000.0|1.234496|91186|Bridgeport
480086|356 Child Rd|329400.0|2010-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.049658, 41.991483]}]|row-bdws-i6dc-mqrj|2009|||Residential||Single Family|420000.0|0.784286|90108|Woodstock
480087|509 Pilgrims Harbor|210210.0|2010-06-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.818782, 41.423388]}]|row-n33p-tei2-zrj8|2009|||Residential||Single Family|250000.0|0.84084|90434|Wallingford
480088|4 Homewood Lane|2388610.0|2010-07-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.4575, 41.06583]}]|row-rjgc.buii~jfu7|2009|||Residential||Single Family|3975000.0|0.600908|90241|Darien
480089|128-130 Brown Ave|112560.0|2010-07-09T00:00:00|[{'type': 'Point', 'coordinates': [-71.975835, 41.611074]}]|row-sdb7~52id.6y4p|2009|||Residential||Two Family|100000.0|1.1256|90141|Griswold
480090|58 Potash Hill Rd|1747500.0|2010-07-09T00:00:00||row-xv9x~2mqu~2ku9|2009|07 - Change In Property||Residential|House in poor condition/probably will be demolished - great view!|Single Family|1350000.0|1.294444|90061|Washington
480091|67 Marbern Dr|227640.0|2010-06-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.651715, 41.989378]}]|row-iaak-76z2.7r8b|2009|||Residential||Single Family|400000.0|0.5691|90154|Suffield
480092|124 South Highland Street|141400.0|2010-06-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.71819, 41.761093]}]|row-3hnq-k48j-gjtg|2009|||Residential||Condo|195500.0|0.723274|90685|West Hartford
480093|33 Auburn Rd|245100.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.730319, 41.766896]}]|row-cx76~zfj8~j7b3|2009|07 - Change In Property||Residential|Bmf, custom kitchen, updated bath|Single Family|436000.0|0.562156|90694|West Hartford
480094|141 Ridgewood Avenue|250180.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.902688, 41.366384]}]|row-7rk3-t8hi-adgn|2009|||Residential||Single Family|335000.0|0.746806|90207|North Haven
480095|34 Arrowhead Way Unit #A7|58130.0|2010-07-01T00:00:00||row-dgt3-2ryw~z7yr|2009|01 - Family||Residential||Condo|64270.0|0.904466|90103|Woodbury
480096|1215 Hartford Toje|171010.0|2010-07-01T00:00:00||row-qvhk-2a3q-xp7h|2009|01 - Family||Residential||Single Family|188000.0|0.909628|90214|North Haven
480097|6 Harding St|210280.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.429176, 41.09921]}]|row-6vaj-mijc-yn43|2009|14 - Foreclosure||Residential||Single Family|238000.0|0.883529|90712|Norwalk
480098|38 Red Rose Circle|1570310.0|2010-07-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.449722, 41.083868]}]|row-bgqa-rpfq~gd32|2009|||Residential||Single Family|2200000.0|0.713777|90231|Darien
480099|101 Faneuil St|33530.0|2010-08-17T00:00:00||row-vx9x-njsz~q9kg|2009|||Vacant Land|||37500.0|0.894133|90334|Windsor
480100|26 Friar Tuck Dr|235480.0|2010-08-17T00:00:00||row-vmsf~5ken.erb4|2009|||Residential||Single Family|309900.0|0.759858|90156|Ledyard
480101|66 Coolidge Ave|161790.0|2010-08-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.114596, 41.823076]}]|row-e382.a6b8~than|2009|||Residential||Single Family|285000.0|0.567684|90952|Torrington
480102|70 Ridgewood Rd|239200.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.596311, 41.68105]}]|row-zbiv.hpgm-sxad|2009|||Residential||Single Family|407500.0|0.586994|90400|Glastonbury
480103|10 Rocky Ledge Drive|131200.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.536318, 41.304717]}]|row-yzdp-wwty.kfmk|2009|||Residential||Single Family|203000.0|0.646305|90163|Clinton
480104|42 Freedom Drive|156210.0|2010-06-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.934232, 41.815262]}]|row-vgzs-s3tr.bry3|2009|||Residential||Single Family|245000.0|0.637592|90112|Canton
480105|20 Eversley Ave|296100.0|2010-07-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.405211, 41.111228]}]|row-aq7e-vaga~izvk|2009|||Residential||Single Family|340000.0|0.870882|90737|Norwalk
480106|943 Reservoir Avenue|106490.0|2010-07-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.19179, 41.213436]}]|row-3tzc-urzg-awcp|2009|||Residential||Single Family|172500.0|0.617333|91221|Bridgeport
480107|274 Branford Rd|437850.0|2010-07-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.770301, 41.324347]}]|row-4nc4~6tpw.euqv|2009|||Commercial|268 branford rd||425000.0|1.030235|90126|North Branford
480108|2 Azalea Court|266350.0|2010-07-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.796194, 41.72878]}]|row-4677-4qza-8ywe|2009|||Residential||Condo|358000.0|0.743994|900348|Farmington
480109|31 Catoonah St  Unit C|458250.0|2010-07-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.501145, 41.281373]}]|row-9a4m-kc9h-fdyf|2009|||Residential||Condo|655000.0|0.699618|90246|Ridgefield
480110|10 Lucius Court|195220.0|2010-07-21T00:00:00|[{'type': 'Point', 'coordinates': [-73.08068, 41.217856]}]|row-bejj-xnue-fx72|2009|||Residential||Condo|234900.0|0.831077|90613|Milford
480111|Lot 549 Rockledge Drive|18100.0|2010-07-21T00:00:00||row-cgz2-x4c2-ggpi|2009|09 - Tax||Vacant Land|Tax sale||4000.0|4.525|900033|Andover
480112|991 Worthington Rdg|308800.0|2010-07-21T00:00:00|[{'type': 'Point', 'coordinates': [-72.746696, 41.616264]}]|row-5qrx~h6qg.qe8j|2009|25 - Other||Residential|Mls lists house as 6 living units|Single Family|330000.0|0.935758|900230|Berlin
480113|0 Old Long Ridge Road&105 Old|1158200.0|2010-07-07T00:00:00||row-yfa2-7iy3-y67u|2009|25 - Other||Commercial|Multiple parcel sale||843750.0|1.372681|91082|Stamford
480114|259-265 Spencer St|170840.0|2010-07-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.063978, 41.481786]}]|row-dpiy~399m~nd39|2009|||Residential||Two Family|187000.0|0.913583|90345|Naugatuck
480115|29 Pleasant Street|123600.0|2010-07-07T00:00:00|[{'type': 'Point', 'coordinates': [-71.904277, 41.910947]}]|row-i3rb~krwn-qe2c|2009|14 - Foreclosure||Residential||Single Family|165000.0|0.749091|90112|Putnam
480116|134 Buttonball Rd|286000.0|2010-07-06T00:00:00||row-i2dw.h72y-bi3v|2009|||Residential||Single Family|370000.0|0.772973|90248|Orange
480117|45 Fairview Dr Unit 3|87700.0|2010-07-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.461639, 41.384419]}]|row-3uyf.m3bs-659x|2009|14 - Foreclosure||Residential|Sale of foreclosure / h16104-126|Condo|51750.0|1.694686|90677|Danbury
480118|144 Brook St|288890.0|2010-07-06T00:00:00|[{'type': 'Point', 'coordinates': [-71.999761, 41.330937]}]|row-uum9-nxg6.wqqw|2009|||Residential||Single Family|335500.0|0.861073|90355|Groton
480119|355 Deepwood Dr|72890.0|2010-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.323171, 41.622722]}]|row-baub.msmi~ttyc|2009|||Residential||Single Family|165000.0|0.441758|90064|Lebanon
480120|24 Connally Dr|162300.0|2010-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.385656, 41.308198]}]|row-zegi-fd99-grer|2009|||Residential||Single Family|265000.0|0.612453|90167|Old Saybrook
480121|12 Willowbrook Cir|159320.0|2010-07-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.251366, 41.339628]}]|row-79i3-bha6~q6dn|2009|14 - Foreclosure||Residential|Sale of foreclosure|Condo|197900.0|0.805053|90160|Monroe
480122|54 Taunton Hill Road|650920.0|2010-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.357313, 41.405275]}]|row-dh9v-3p37-vtyj|2009|||Residential||Single Family|850000.0|0.765788|900287|Newtown
480123|24 Overbrook Lane|1975960.0|2010-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.473166, 41.088575]}]|row-hjr3-7yxv~ijty|2009|||Residential||Single Family|2677500.0|0.737987|90269|Darien
480124|252 Pershing St|107100.0|2010-07-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.80784, 41.680585]}]|row-5ddd.9st4.hffc|2009|01 - Family||Residential||Single Family|120000.0|0.8925|90680|New Britain
480125|407 Hoyt Farm Road|968170.0|2010-07-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.472931, 41.14417]}]|row-2tcj~fzfe-2p52|2009|||Residential||Single Family|1645000.0|0.588553|90226|New Canaan
480126|363 Grovers Avenue|216590.0|2010-07-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.223365, 41.153679]}]|row-5z5u.8ikr.n2ib|2009|||Residential||Single Family|250000.0|0.86636|91229|Bridgeport
480127|105 Olivia St|195230.0|2010-07-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.090449, 41.322341]}]|row-3m4m.uzud-qs8i|2009|15 - Government Agency||Residential||Three Family|98000.0|1.992143|90126|Derby
480128|25 Concord Street|439740.0|2010-07-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.239015, 41.147668]}]|row-yktf-92sw~2ju7|2009|||Residential||Single Family|632000.0|0.695791|90650|Fairfield
480129|Parcel B Parker Rd|10530.0|2010-07-29T00:00:00||row-a2pu-j7az~937s|2009|28 - Use Assessment||Vacant Land|||60000.0|0.1755|90022|Hampton
