|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
570020|44 Old River Rd|221020.0|2013-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.29551, 41.911859]}]|row-ubvf-jyeq.pbv9|2012|25 - Other||Residential|Substantially improved after assessment date|Single Family|168000.0|1.315595|12051|Willington
570021|252 Mccormick La|279730.0|2013-09-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.681724, 41.570328]}]|row-iiys-a4qw~f33k|2012|||Residential||Single Family|327000.0|0.855443|120529|Middletown
570022|87 Gilotti Rd|241900.0|2013-09-09T00:00:00||row-6t33.r3s9-mcih|2012|||Residential||Single Family|390000.0|0.620256|120195|New Fairfield
570023|140 Old Farms Rd|116490.0|2013-09-09T00:00:00||row-cx6z-rrbq-t3ax|2012|25 - Other||Residential|Sold below assessed|Condo|110000.0|1.059|120507|Torrington
570024|4 Village Hill|49840.0|2013-09-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.283155, 41.955736]}]|row-8wgy~yirx~ekq2|2012|||Industrial|||35000.0|1.424|120180|Stafford
570025|4 Farmhill Rd|170170.0|2013-09-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.981723, 41.252811]}]|row-er4c.dz9f~vtuf|2012|||Residential||Single Family|199000.0|0.855126|12451|West Haven
570026|55 Jackson Rd|95900.0|2013-09-16T00:00:00||row-7qrz.uu3r-kurz|2012|15 - Government Agency||Residential||Single Family|72500.0|1.322759|12264|Bloomfield
570027|7 Loop Rd|525100.0|2011-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.512907, 41.258369]}]|row-wqvt~9bxb-ss6h|2011|08 - Part Interest||Residential|1/3 ownership|Single Family|246666.0|2.12879|110002|Clinton
570028|3200 Park Ave Bldg #2 Unit 7A|192980.0|2011-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.221653, 41.200717]}]|row-2h3y-3eyz~azve|2011|01 - Family||Residential|Sale between family member|Condo|100000.0|1.9298|110011|Bridgeport
570029|50 Riverhill Rd|207490.0|2011-10-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.229563, 41.470467]}]|row-4d83~aym9~rtxk|2011|||Residential||Single Family|218500.0|0.949611|1102|Southbury
570030|8 South Rd|1797880.0|2013-09-25T00:00:00||row-9t4b-x94x-d7vh|2012|08 - Part Interest||Commercial|Sale of campsite at cooperative campground||27500.0|65.377455|120191|Stafford
570031|1 Bush La|231800.0|2013-09-25T00:00:00||row-n34g.rvzy-bvfh|2012|||Residential||Single Family|325000.0|0.713231|120510|Enfield
570032|11 Summers Pasture Ln|394030.0|2013-09-25T00:00:00||row-8z4x-ch5d-tif8|2012|14 - Foreclosure||Residential||Single Family|553875.0|0.711406|120294|Brookfield
570033|618 W Jackson Avenue|168880.0|2013-09-19T00:00:00||row-kc9f-dy29-we6n|2012|||Residential||Single Family|160000.0|1.0555|121435|Bridgeport
570034|880-882 Maple Av|182000.0|2013-09-19T00:00:00||row-e2fk.4zuj~5ny3|2012|08 - Part Interest||Commercial|||45000.0|4.044444|12700|Hartford
570035|10-12 Leclair Ct|164110.0|2011-10-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.061407, 41.488574]}]|row-zzdq-rn5v.xjgc|2011|||Residential||Two Family|185000.0|0.887081|110028|Naugatuck
570036|147 High Line Trail|348600.0|2011-10-31T00:00:00|[{'type': 'Point', 'coordinates': [-73.583391, 41.086371]}]|row-vsjt-nybc-e684|2011|25 - Other||Vacant Land|Below market||136050.0|2.562293|110081|Stamford
570037|787 Main St South|1522170.0|2013-09-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.202546, 41.523772]}]|row-iu8r-vjip-vzt3|2012|14 - Foreclosure||Commercial|Auction||1000000.0|1.52217|120127|Woodbury
570038|311 Rte 39|269500.0|2013-09-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.479385, 41.521638]}]|row-j244.6ncz~pds6|2012|||Residential||Single Family|410000.0|0.657317|120214|New Fairfield
570039|34 Leeuwarden Lane|1466430.0|2013-09-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.506988, 41.086807]}]|row-r29y-kmgr-pt65|2012|||Residential||Single Family|2400000.0|0.611012|12384|Darien
570040|1004 Windsor Ave|248850.0|2013-09-19T00:00:00||row-suus-m9w4-k2em|2012|||Residential||Two Family|295000.0|0.843559|120376|Windsor
570041|18 Eleanor St|113750.0|2013-09-26T00:00:00||row-uakn-7cha.55vv|2012|||Residential||Single Family|162500.0|0.7|120762|Hamden
570042|581 Huntington Turnpike|105740.0|2013-09-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.172528, 41.216428]}]|row-mrq5-bf6n.fdsg|2012|||Residential||Single Family|109900.0|0.962147|121457|Bridgeport
570043|26 Twilight Ln|182580.0|2013-09-24T00:00:00||row-gw39~va2n-2sax|2012|||Residential||Single Family|280000.0|0.652071|120293|Brookfield
570044|0 Hard Hill Rd S|84100.0|2013-09-24T00:00:00||row-xap6.6gme-rfq7|2012|||Vacant Land|||62500.0|1.3456|12039|Bethlehem
570045|44 Overlook Drive|241880.0|2013-09-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.078507, 41.205296]}]|row-rh9y-jru4~zb77|2012|||Residential||Single Family|380000.0|0.636526|12796|Milford
570046|82 Katherine Ave|126910.0|2013-09-23T00:00:00||row-iwr3~dhyg-m8yy|2012|||Residential||Single Family|115000.0|1.103565|120304|Killingly
570047|33 Northridge Ave|135000.0|2013-09-23T00:00:00||row-2i5g-ifes-rjxs|2012|||Residential||Two Family|141000.0|0.957447|120529|Torrington
570048|318-320 Pixlee Place|191670.0|2013-09-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.16038, 41.192766]}]|row-qvvx-mc5h-6ujy|2012|14 - Foreclosure||Residential||Three Family|86250.0|2.222261|121442|Bridgeport
570049|16 Winterbourne View|291800.0|2011-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.321087, 41.876351]}]|row-su7m-u76n-vgvp|2011|||Residential||Single Family|420000.0|0.694762|110008|Tolland
570050|541 Spring Street|458900.0|2011-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.667092, 41.932296]}]|row-swsp-m6tq~utyj|2011|01 - Family||Commercial|||75000.0|6.118667|11001|Windsor Locks
570051|19 Brookside Dr|91000.0|2011-10-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.881976, 41.647325]}]|row-zgij~dumf.44cd|2011|||Residential||Single Family|128000.0|0.710938|110011|Southington
570052|54 Church St|200480.0|2013-12-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.649646, 41.556032]}]|row-wj6x-x4cy-eiqu|2012|||Apartments|||300000.0|0.668267|120190|Middletown
570053|111 Corn Tassel Road|148140.0|2013-12-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.224712, 41.220122]}]|row-iv82~hqq7-c6rc|2012|14 - Foreclosure||Residential||Single Family|115000.0|1.288174|120305|Bridgeport
570054|146 Sterling Drive|224810.0|2013-09-24T00:00:00||row-p94s.uc2k-2xc2|2012|||Residential||Condo|365000.0|0.615918|122385|Newington
570055|81 Old Mail Trl|521170.0|2013-09-24T00:00:00||row-wjd3-9jee.mq3t|2012|||Residential|Beachfront-sold with vacant land 195/153|Single Family|696000.0|0.748807|120147|Westbrook
570056|55 Thomspon St 5E|84000.0|2013-09-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.850617, 41.323224]}]|row-5q7b-eb3p-pafw|2012|||Residential||Condo|110000.0|0.763636|1200336|East Haven
570057|421 Riverside Ave|101590.0|2013-09-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.137228, 41.812135]}]|row-2cvp-yigi~d7kf|2012|14 - Foreclosure||Residential||Two Family|79900.0|1.271464|120549|Torrington
570058|801 Old Post Road|1269450.0|2013-09-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.252279, 41.140914]}]|row-ckrz-v7pd~6d2h|2012|25 - Other||Residential|Estate sale|Single Family|1700000.0|0.746735|121009|Fairfield
570059|35 West Brother Drive|2105880.0|2013-09-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.613072, 41.033916]}]|row-avtn-8n57~d3qj|2012|||Residential||Single Family|2950000.0|0.713858|121106|Greenwich
570060|477 East Mitchell Ave|72730.0|2013-09-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.897275, 41.505292]}]|row-pk8q-udsk~bdki|2012|14 - Foreclosure||Residential||Condo|54900.0|1.324772|120425|Cheshire
570061|6 Holly St|245840.0|2013-09-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.399979, 41.125158]}]|row-3z2i.etn2-zvkt|2012|||Residential||Single Family|150000.0|1.638933|121175|Norwalk
570062|49 Hammock Rd|680700.0|2011-10-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.515818, 41.258907]}]|row-ge66~ynet.jhs4|2011|||Residential||Single Family|625000.0|1.08912|110014|Clinton
570063|35 Hoseye Coach Road|182000.0|2011-10-20T00:00:00||row-6ayz-wrtg.ef5q|2011|07 - Change In Property||Vacant Land|||619000.0|0.294023|110013|Newtown
570064|54 Pleasant Terrace|263480.0|2011-10-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.72193, 41.456862]}]|row-fvue~yrar.sjzi|2011|||Residential||Single Family|430000.0|0.612744|11004|Durham
570065|4 Caroline Place|328790.0|2013-09-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.657608, 41.017784]}]|row-6qhf.5rba-p5w2|2012|||Residential||Single Family|435000.0|0.755839|121111|Greenwich
570066|16 Park Lane|1267070.0|2013-09-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.494838, 41.138124]}]|row-i2uw-id6q-y7iz|2012|||Residential||Single Family|1600000.0|0.791919|120454|New Canaan
570067|Garage #G15 @ 289 New Norwalk|13370.0|2013-09-30T00:00:00||row-gccu-cr97.w7w8|2012|||Residential||Condo|15000.0|0.891333|120455|New Canaan
570068|41 Jakobs Landing|372210.0|2011-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.477711, 41.277938]}]|row-zif8-wus8~nigr|2011|||Residential||Single Family|537500.0|0.692484|110003|Westbrook
570069|165 Circle St|195860.0|2011-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.892993, 41.676277]}]|row-52df-ytq8.akbr|2011|||Residential||Two Family|250000.0|0.78344|110008|Bristol
570070|23 Blackstone St|94080.0|2011-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.780992, 41.552012]}]|row-kbxr-xh29.jta8|2011|||Residential||Single Family|130000.0|0.723692|110553|Meriden
570071|15 Joseph St|217070.0|2011-10-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.796654, 41.555239]}]|row-rabx-byki~cfmx|2011|||Residential||Single Family|320236.0|0.677844|110554|Meriden
570072|29 Harlow Ct|162540.0|2011-10-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.082368, 41.495593]}]|row-zx5d.ddnh-7uz4|2011|14 - Foreclosure||Residential|Sale of a foreclosed property|Single Family|165000.0|0.985091|110007|Naugatuck
570073|6 Reed Court|113960.0|2011-10-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.753719, 41.834275]}]|row-9cc6.wgei-2e3r|2011|01 - Family||Residential|Per town site not valid code 01|Condo|51000.0|2.23451|11005|Bloomfield
570074|82 New Street|286710.0|2011-10-03T00:00:00||row-mt59~56cb-8r23|2011|07 - Change In Property||Residential||Single Family|1015500.0|0.282334|11006|Ridgefield
570075|15 Brook Trail|50750.0|2011-10-03T00:00:00||row-gz8k-cd59-ifce|2011|25 - Other||Vacant Land|Ratio off||27300.0|1.858974|110001|East Hampton
570076|17 Scoville St|100750.0|2011-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.118325, 41.789979]}]|row-c4jv-czk6-qhdf|2011|14 - Foreclosure||Residential|Out of foreclosure|Two Family|72500.0|1.389655|110026|Torrington
570077|19 Buell Ct|167700.0|2011-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.534228, 41.271446]}]|row-wu3y-7425-3hy5|2011|||Residential||Single Family|252000.0|0.665476|110016|Clinton
570078|93 Olcott Way|138736.0|2011-10-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.498571, 41.287742]}]|row-ap4s.syzr.zdgm|2011|07 - Change In Property||Residential||Single Family|215000.0|0.645284|11013|Ridgefield
570079|5 Connshire Dr|237780.0|2011-10-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.140271, 41.395895]}]|row-gjdp-hr7p~guw3|2011|||Residential|Nothing on verification as to why so low|Single Family|247500.0|0.960727|110003|Waterford
570080|903+913 Farmington Ave|12649000.0|2011-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.764373, 41.633634]}]|row-gnd8-nxj9-39k5|2011|01 - Family||Commercial|||900000.0|14.054444|110005|Berlin
570081|165 Circle St|195860.0|2011-10-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.892993, 41.676277]}]|row-52df-ytq8.akbr|2011|||Residential||Two Family|250000.0|0.78344|110008|Bristol
570082|260 Dwight Street|942480.0|2011-12-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.934881, 41.3125]}]|row-ka4h~phkw-e24m|2011|13 - Bankrupcy||Residential|Units 1-a, 1-b, 1-c, 1-d, 1-e, 1-f, 2-h, 2-i, 3-k , 3-l|Condo|1556227.0|0.605619|110148|New Haven
570083|230 Mountain Rd|321300.0|2011-12-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.419222, 42.00808]}]|row-nwwr-jksc~iz8d|2011|08 - Part Interest||Residential|35.5% interest|Single Family|149925.0|2.143072|110017|Somers
570084|62 Stony Corners Circle|372330.0|2011-10-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.847433, 41.786928]}]|row-nizg-99d3~2qqw|2011|||Residential||Single Family|528000.0|0.70517|110020|Avon
570085|415 Benham Hill & 216 Morgan L|141890.0|2011-10-26T00:00:00||row-2s3d-jx4g.k273|2011|||Vacant Land|||245000.0|0.579143|110031|West Haven
570086|26 Moore Street # 4|123560.0|2011-10-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.556681, 41.050254]}]|row-m4z7-zx6f-u4n5|2011|25 - Other||Residential|Below market|Condo|57500.0|2.14887|110034|Stamford
570087|90 East Shore Blvd|180530.0|2011-10-13T00:00:00||row-e8cj~xzit-7dmp|2011|||Residential||Single Family|235000.0|0.768213|110010|Farmington
570088|226 Texas Ave #2|78600.0|2011-10-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.175027, 41.207558]}]|row-wfac~fa3j-ifgr|2011|14 - Foreclosure||Residential|Foreclosure|Condo|40000.0|1.965|110059|Bridgeport
570089|10 Highview Ave|404460.0|2011-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.401228, 41.119662]}]|row-gbr6-iprg-r3iw|2011|||Residential||Single Family|495000.0|0.817091|110055|Norwalk
570090|19 Alfred Lane|697170.0|2011-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-73.571855, 41.08765]}]|row-i3m4-d2pv-zkv2|2011|||Residential||Single Family|798000.0|0.873647|110076|Stamford
570091|10 Champion Hill Rd|115090.0|2011-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.522273, 41.573782]}]|row-xr7b.gd8t.7pes|2011|25 - Other||Residential|Ratio|Single Family|117500.0|0.979489|110014|East Hampton
570092|170 Chestnut Street|37070.0|2011-10-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.20292, 41.184285]}]|row-vraq~6v4w.ymr3|2011|25 - Other||Residential|Sold below market value|Condo|16379.0|2.263264|110046|Bridgeport
570093|1 E Hayestown Rd #52|207600.0|2011-10-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.450945, 41.417043]}]|row-eem6-mt8b.h2cb|2011|||Residential|I10051-52|Condo|239400.0|0.867168|110022|Danbury
570094|11 Ortega Dr|153100.0|2011-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.001032, 41.49693]}]|row-wax6-bp6c~8arb|2011|25 - Other||Residential|Unsure of this sale|Single Family|94000.0|1.628723|11062|Preston
570095|53 Phyllis Ave|121930.0|2011-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-73.059339, 41.538207]}]|row-whgw~m26d~duhu|2011|25 - Other||Residential|Short sale|Single Family|115000.0|1.060261|110104|Waterbury
570096|738 Winchester Avenue|38570.0|2011-11-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.925744, 41.330767]}]|row-6gs2~y86t-ahrf|2011|||Residential||Two Family|59199.0|0.651531|110089|New Haven
570097|595 Avon Dr|232600.0|2011-10-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.999719, 41.29236]}]|row-3f8r.bstq-xyzw|2011|||Residential||Single Family|240000.0|0.969167|11460|Orange
570098|869 No Main St|124180.0|2011-10-14T00:00:00|[{'type': 'Point', 'coordinates': [-71.878016, 41.824967]}]|row-wbmw-b6tw-iiyw|2011|25 - Other||Commercial|Probable short sale||40000.0|3.1045|110008|Killingly
570099|12 Jerusalem Rd|105550.0|2011-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.157251, 41.688838]}]|row-26wr-w97d.mz85|2011|07 - Change In Property||Residential|Assmt is for 69% complete|Single Family|273298.0|0.386208|110007|Windham
570100|222 East Hyerdale Drive|755830.0|2011-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.243424, 41.8009]}]|row-ytfh-vx54.xhca|2011|25 - Other||Residential|Buyer paid commission separately|Single Family|975000.0|0.77521|110004|Goshen
570101|121 Concord Street|127680.0|2011-10-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.892134, 41.261306]}]|row-eidx.6gam~5bwb|2011|||Residential||Single Family|190000.0|0.672|110069|New Haven
570102|108-11 Clark Rd|40830.0|2011-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-73.004181, 41.470891]}]|row-nh52-e6tz.48hz|2011|25 - Other||Residential|Valley mobile home park is owner, below market|Single Family|10000.0|4.083|110033|Naugatuck
570103|390 Norton Rd|197200.0|2011-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.780113, 41.612326]}]|row-eq2j~grey-mu5f|2011|||Residential||Single Family|225000.0|0.876444|110026|Berlin
570104|27 Creasey Rd|134400.0|2011-11-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.001053, 41.757153]}]|row-hf3p-aihw.44b8|2011|||Residential||Single Family|175000.0|0.768|110012|Brooklyn
570105|617 Wilcoxson Ave|183400.0|2011-10-28T00:00:00||row-r579.hnmn-93g6|2011|||Residential||Single Family|279000.0|0.657348|110721|Stratford
570106|14 Wood St|103110.0|2011-10-28T00:00:00||row-nidb-6paz~r9xb|2011|||Residential||Single Family|150000.0|0.6874|110583|Meriden
570107|230 Burgundy Hill|41560.0|2011-10-28T00:00:00|[{'type': 'Point', 'coordinates': [-72.696682, 41.598322]}]|row-fif8-gfek-mvbc|2011|||Residential||Condo|40000.0|1.039|110036|Middletown
570108|163 Kiev Dr|263930.0|2011-12-12T00:00:00||row-xh97.8ex2~vurd|2011|||Residential||Single Family|327500.0|0.805893|11053|Southbury
570109|5 Evet Drive|315400.0|2011-12-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.49681, 41.468612]}]|row-hnuw~2whs-4d2s|2011|||Residential||Single Family|242500.0|1.300619|110032|New Fairfield
570110|1 Tamarack Lane|126600.0|2011-12-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.23198, 41.516375]}]|row-7ppa~ae9a~cpih|2011|||Residential||Condo|115000.0|1.10087|110026|Woodbury
570111|57 Great Pond Rd|343900.0|2011-10-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.60658, 41.651727]}]|row-dnb6~j257-9ir2|2011|||Residential||Single Family|465000.0|0.73957|11031|Glastonbury
570112|70 Shore Dr|343870.0|2011-10-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.103034, 41.31391]}]|row-nvnh~jvpe-8nv9|2011|01 - Family||Residential|Part interest and family sale|Single Family|65000.0|5.290308|110017|Waterford
570113|352 Saybrook Rd|447000.0|2011-10-27T00:00:00||row-cm4q-2n8z-dv4r|2011|||Residential||Single Family|555000.0|0.805405|11463|Orange
570114|32 Ivy Street|466820.0|2011-11-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.550089, 41.06045]}]|row-cmm9-frak.m94q|2011|||Residential||Single Family|410000.0|1.138585|110093|Stamford
570115|20 Woodbury Hill|204650.0|2011-11-04T00:00:00||row-zdhr-83z9.hbi8|2011|||Residential||Condo|165000.0|1.240303|110013|Woodbury
570116|75 Carson Ave|151000.0|2011-11-04T00:00:00||row-9xn5-6fzf.6brz|2011|14 - Foreclosure||Residential|Foreclosure sale|Single Family|118000.0|1.279661|11020|Wethersfield
570117|847 Durham Rd|125900.0|2011-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.794546, 41.453936]}]|row-yy2j-awsr-ebee|2011|26 - Rehabilitation Deferred||Residential||Single Family|102000.0|1.234314|110035|Wallingford
570118|24 White St|159740.0|2011-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.124928, 41.190363]}]|row-fbb5-8aam-e92z|2011|||Residential||Single Family|197000.0|0.810863|110730|Stratford
570119|24 White St|159740.0|2011-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.124928, 41.190363]}]|row-fbb5-8aam-e92z|2011|||Residential||Single Family|197000.0|0.810863|110730|Stratford
570120|45 Harvard Ter|177450.0|2011-11-01T00:00:00||row-zbm9-kxcq-2hm2|2011|01 - Family||Residential|Family sale|Single Family|182500.0|0.972329|110011|Ledyard
570121|271 Booth St|168560.0|2011-11-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.139546, 41.1972]}]|row-7heq~f3pe~bby8|2011|||Residential||Single Family|235000.0|0.717277|110726|Stratford
570122|1704 Mill Pond Dr|148010.0|2011-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.579572, 41.823384]}]|row-cxib~8sdv-jqmn|2011|||Residential||Condo|167000.0|0.886287|110038|South Windsor
570123|164-170 Brooks St|226860.0|2011-11-16T00:00:00||row-yxi4-fbn8-t7iz|2011|25 - Other||Residential|Resale of foreclosure|Four Family|85000.0|2.668941|110186|Bridgeport
570124|35 Deep Wood Road|190040.0|2011-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.81976, 41.90116]}]|row-va59.btqw.72ti|2011|||Residential||Single Family|225000.0|0.844622|110029|Simsbury
570125|34 Goodrich Rd|195400.0|2011-11-14T00:00:00|[{'type': 'Point', 'coordinates': [-72.57671, 41.702243]}]|row-bcxg-t6sk.yhz3|2011|||Residential||Single Family|267000.0|0.731835|11055|Glastonbury
570126|76 Granite Rd|150500.0|2011-11-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.735691, 41.298881]}]|row-eyms-6vym-mjxu|2011|||Residential||Condo|185000.0|0.813514|110028|Guilford
