|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
760023|232 No Canterbury Rd|116700.0|2017-01-31T00:00:00|[{'type': 'Point', 'coordinates': [-71.968623, 41.723593]}]|row-jmpx-yc36-vn6c|2016|14 - Foreclosure||Residential||Single Family|78000.0|1.496154|160033|Canterbury
760024|62 Deforest Ave|131320.0|2017-01-31T00:00:00||row-arq7-kqrd~nzvg|2016|14 - Foreclosure||Residential||Three Family|110799.0|1.185209|160624|Bridgeport
760025|7 College Ave|96720.0|2016-12-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.118373, 41.822172]}]|row-eaii~uvc3.vj29|2016|||Residential||Single Family|155000.0|0.624|160166|Torrington
760026|17 Kinney St|77450.0|2016-12-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.114739, 41.808185]}]|row-e6u6~p9y2.8jsk|2016|||Residential|A/s=.83|Two Family|93000.0|0.832796|160167|Torrington
760027|31 Beacon St|260140.0|2017-01-19T00:00:00||row-x9fn.wqxn.zv65|2016|||Residential||Single Family|295000.0|0.881831|160434|Norwalk
760028|10 Platt St Msc6|12600.0|2017-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.410288, 41.10477]}]|row-qt2d-u7ix-ugki|2016|09 - Tax||Residential|Tax sale by city|Condo|3000.0|4.2|160410|Norwalk
760029|258 Congdon Rd|50990.0|2017-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-71.843312, 41.638581]}]|row-t49d-z9vg-38f7|2016|||Vacant Land|||33000.0|1.545152|16013|Voluntown
760030|600 Great Meadow Rd|362250.0|2016-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.129939, 41.162474]}]|row-qvyf-yrws.p8tf|2016|25 - Other||Industrial|Airplane/industrial hangar||106500.0|3.401408|160307|Stratford
760031|110 Broadway|181930.0|2016-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.206175, 41.211801]}]|row-qtwc-jhyi-6jz5|2016|03 - Inter Corporation||Residential||Two Family|45067.0|4.036878|160487|Bridgeport
760032|1182 Sperry Rd|265580.0|2017-01-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.894442, 41.472248]}]|row-yprf-ry39~dvv7|2016|||Residential||Single Family|427500.0|0.62124|160121|Cheshire
760033|108 Hollister Way S|92700.0|2017-01-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.602729, 41.684202]}]|row-3ah9-hm84-k98k|2016|25 - Other||Residential|As-is sale|Condo|109000.0|0.850459|160160|Glastonbury
760034|81 Coen Street|80320.0|2017-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-73.048493, 41.494007]}]|row-d2j4~ghjp.86cz|2016|||Residential|Arms length|Two Family|109000.0|0.736881|160115|Naugatuck
760035|188 Whitfield St|408990.0|2017-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.678571, 41.278952]}]|row-xyhx-a7gi~b48t|2016|||Residential||Single Family|663000.0|0.616878|1600124|Guilford
760036|271 Woodhaven Rd|295800.0|2016-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.510679, 41.721387]}]|row-dcrn-zww5~j7xg|2016|||Residential||Single Family|450500.0|0.656604|160145|Glastonbury
760037|48 Norfield Road|630900.0|2016-12-29T00:00:00||row-5k7u~fadf~kz3u|2016|14 - Foreclosure|Foreclosure per town site|Residential||Single Family|609000.0|1.035961|160043|Weston
760038|110 Ransom Hall Rd|121910.0|2016-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.962305, 41.591832]}]|row-jfa4-5t9x-k54b|2016|25 - Other||Residential|No mls info avail. owner/broker moved and wanted quick sale|Single Family|150000.0|0.812733|1600077|Wolcott
760039|86 Silo Way # 28|95340.0|2017-02-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.750837, 41.832821]}]|row-tg4n-8df3.uc95|2016|||Residential||Condo|140000.0|0.681|160127|Bloomfield
760040|19 Fitzpatrick Road|128600.0|2017-02-22T00:00:00|[{'type': 'Point', 'coordinates': [-73.055094, 41.324492]}]|row-txqm.ij79-q2pa|2016|14 - Foreclosure||Residential||Single Family|214441.0|0.599699|160116|Ansonia
760041|106 Hagstrom Rd|112800.0|2017-02-22T00:00:00||row-ddhd~7y4k.3rda|2016|||Residential||Single Family|263000.0|0.428897|160093|Thompson
760042|106 Elizabeth St|76180.0|2016-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.159726, 41.18689]}]|row-ubyf-necu~6sa3|2016|14 - Foreclosure||Residential||Single Family|85000.0|0.896235|160479|Bridgeport
760043|111 Dekoven Dr #701|95550.0|2016-12-29T00:00:00|[{'type': 'Point', 'coordinates': [-72.645589, 41.558109]}]|row-dnyh~nj2r-wk9a|2016|||Residential||Condo|145500.0|0.656701|160207|Middletown
760044|1249 Blue Hills Ave|159950.0|2017-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.701406, 41.849312]}]|row-7di4-dndk-ik3n|2016|||Residential||Two Family|275000.0|0.581636|160087|Bloomfield
760045|6 Eva Cir|282520.0|2017-01-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.821683, 41.377751]}]|row-yhrk~u58u-8ivy|2016|||Residential||Single Family|420000.0|0.672667|16100|North Haven
760046|242-09 Main St|14910.0|2017-01-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.782425, 41.667311]}]|row-p4rz-rk5s-pngv|2016|25 - Other||Residential|Not a valid sale per town site|Condo|62900.0|0.237043|160314|New Britain
760047|10 Jefferson Dr|94360.0|2017-01-09T00:00:00|[{'type': 'Point', 'coordinates': [-71.878241, 41.795917]}]|row-n8su-dc5p.4ktp|2016|||Residential||Single Family|169900.0|0.555386|160116|Killingly
760048|108 Winterbourne Lane|141890.0|2016-12-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.924351, 41.834684]}]|row-zm69-qbrs~5g2n|2016|||Residential||Condo|217900.0|0.65117|160059|Canton
760049|309 Ely Ave|105950.0|2016-12-30T00:00:00||row-5tj7.pkv2-eyyp|2016|14 - Foreclosure||Residential|Sale of a previously foreclosed property|Condo|140000.0|0.756786|160333|Norwalk
760050|148 Skyview Drive|106790.0|2017-01-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.679886, 41.608059]}]|row-gyts~29v6.4dig|2016|||Residential||Condo|155000.0|0.688968|160070|Cromwell
760051|67 Derbyshire|102060.0|2017-01-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.055878, 41.323534]}]|row-n4bd~9uqm-a7zv|2016|||Residential||Condo|150000.0|0.6804|16060|Derby
760052|31 High St., #8104|69680.0|2017-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.634208, 41.744228]}]|row-fi46-b2v3-mcjc|2016|25 - Other||Residential|Out of state seller|Condo|90200.0|0.772506|16218|East Hartford
760053|56 Porterbrook Ave.|91050.0|2017-01-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.624212, 41.727267]}]|row-qi3v-g9ay-6c6a|2016|||Residential||Single Family|130000.0|0.700385|16221|East Hartford
760054|250 Crystal Lake Rd|261260.0|2017-01-12T00:00:00||row-8ki3-xc3u.e42p|2016|07 - Change In Property||Residential|Remodel|Single Family|317500.0|0.822866|160056|Ellington
760055|56 Elmsford Rd|122530.0|2017-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.236271, 41.226389]}]|row-q5r8-bxbi-5ctg|2016|||Residential||Single Family|212500.0|0.576612|160537|Bridgeport
760056|59 Mains Crossing|117180.0|2017-01-25T00:00:00|[{'type': 'Point', 'coordinates': [-71.905055, 41.452867]}]|row-jynb-eagq-uhjw|2016|14 - Foreclosure||Residential||Single Family|125000.0|0.93744|16042|North Stonington
760057|41 No River Ln|92190.0|2017-01-25T00:00:00|[{'type': 'Point', 'coordinates': [-71.893169, 41.8121]}]|row-gwgh-qpwr~6tmx|2016|||Residential||Single Family|147500.0|0.625017|160129|Killingly
760058|31 Hillside Rd|204000.0|2017-01-10T00:00:00||row-ja2e-rgem-yewc|2016|||Residential||Single Family|285000.0|0.715789|160027|Harwinton
760059|150 Coen Street|97420.0|2017-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-73.048017, 41.495899]}]|row-4d9t~cz6i-edbw|2016|||Residential|Arms length|Single Family|142000.0|0.686056|160125|Naugatuck
760060|28 Querida St|112030.0|2017-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.219321, 41.190073]}]|row-2d2i.y8nw~5w6x|2016|||Residential||Single Family|224900.0|0.498133|160538|Bridgeport
760061|6 Greenlawn Ave|133250.0|2017-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.728413, 41.688282]}]|row-zdhh-e7h6~tqr4|2016|14 - Foreclosure||Residential||Single Family|149799.0|0.889525|16141|Newington
760062|25 Juniper Drive|198180.0|2017-01-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.885955, 41.803643]}]|row-qbj7-fawe-p4ii|2016|||Residential||Single Family|328000.0|0.604207|160108|Avon
760063|51 Schuyler Avenue # 5A|90800.0|2017-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.547475, 41.054512]}]|row-jewn-kw65-9viz|2016|||Residential||Condo|207500.0|0.43759|160553|Stamford
760064|26 Visconti St|124510.0|2017-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-73.399003, 41.128125]}]|row-xmv3-sasc~f37w|2016|||Residential||Single Family|259000.0|0.480734|160373|Norwalk
760065|33 Stevens Place|118930.0|2017-01-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.68757, 41.638591]}]|row-9fb4-sv7e.qup4|2016|14 - Foreclosure||Residential|Sale of foreclosed property|Condo|121500.0|0.978848|160250|Rocky Hill
760066|242-01 Main St|15680.0|2017-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.782425, 41.667311]}]|row-q3jv-wdn9.3uy7|2016|25 - Other||Residential|Not a valid sale per town site|Condo|47215.0|0.332098|160318|New Britain
760067|24 Pinewoods Ln|120000.0|2017-01-10T00:00:00|[{'type': 'Point', 'coordinates': [-72.192435, 41.771843]}]|row-k2uj~t5ds-xyc4|2016|14 - Foreclosure||Residential|Bank sale - after foreclosure|Single Family|140000.0|0.857143|16077|Mansfield
760068|162 Cummings Dr|222700.0|2017-01-19T00:00:00||row-yu6a.6b5g-ggwt|2016|||Residential||Single Family|326000.0|0.683129|16060|Orange
760069|145 Canal St Unit 102|117040.0|2017-01-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.092636, 41.318126]}]|row-wyfe-fxss-srr3|2016|||Residential|Birmingham on the river condo|Condo|180000.0|0.650222|162099|Shelton
760070|213B Windgate Cir|125900.0|2017-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.268329, 41.338295]}]|row-xdhw-457r-3uw5|2016|||Residential||Condo|179800.0|0.700222|16095|Monroe
760071|26 Lester Ave|136900.0|2017-01-27T00:00:00||row-qp8q.nvrg~ciax|2016|||Residential||Single Family|229000.0|0.597817|160118|Stonington
760072|4 Burnham Road|182010.0|2017-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.861061, 41.794332]}]|row-i8bk.3m5p~v4w6|2016|07 - Change In Property||Residential||Single Family|196500.0|0.92626|160120|Avon
760073|70 Woodpond Rd|469180.0|2017-01-17T00:00:00||row-w4qf.qwck-cn2g|2016|26 - Rehabilitation Deferred||Residential|In disrepair,waterfront property|Single Family|450501.0|1.041463|16156|Farmington
760074|4 Hemlock Ln|203800.0|2017-01-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.279666, 41.331728]}]|row-s7cb.fhkf-4gdz|2016|||Residential||Single Family|308000.0|0.661688|16084|Monroe
760075|15 Cook Dr|103500.0|2017-01-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.444874, 41.786938]}]|row-hhv3-b368-8i5z|2016|14 - Foreclosure||Residential|From bank|Single Family|59900.0|1.72788|1600032|Bolton
760076|38 Kent Hills La|397250.0|2017-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.42263, 41.16633]}]|row-eaqv-y2ew.pzmp|2016|||Residential||Single Family|650000.0|0.611154|16077|Wilton
760077|55 Echo Rd|233300.0|2017-01-13T00:00:00|[{'type': 'Point', 'coordinates': [-72.190195, 41.767121]}]|row-6xrb.5frn.ahux|2016|||Residential|Incl 29.113.2-parcel across street|Single Family|300000.0|0.777667|16083|Mansfield
760078|18 Old North Rd|226400.0|2017-01-13T00:00:00||row-t8hm-gas7-ithf|2016|||Residential||Single Family|369000.0|0.61355|160107|Stonington
760079|1 Mariana Farms Dr|351200.0|2017-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.524576, 41.397838]}]|row-yzuj~46gh.zi5a|2016|25 - Other||Residential|B13048|Single Family|521000.0|0.674088|160319|Danbury
760080|110 Ident Rd|128800.0|2017-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-72.607324, 41.840137]}]|row-n759~8g9k.hw4z|2016|||Residential||Single Family|154500.0|0.833657|160161|South Windsor
760081|13 Boxwood Ln|99100.0|2017-01-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.593827, 41.725143]}]|row-rxxx.hje9-d49j|2016|||Residential||Condo|146000.0|0.678767|160178|Glastonbury
760082|248 Spring Water La|1182510.0|2017-01-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.506956, 41.124686]}]|row-t82n-ijq4-cnyi|2016|||Residential||Single Family|1820000.0|0.649731|160089|New Canaan
760083|257 Mill Plain Ave|92730.0|2017-02-03T00:00:00|[{'type': 'Point', 'coordinates': [-72.998639, 41.55666]}]|row-2nqz~a5ru~cfvu|2016|||Residential||Single Family|123000.0|0.753902|160438|Waterbury
760084|153 West St|59570.0|2017-02-03T00:00:00||row-4zi9~y3pa-b7ck|2016|07 - Change In Property||Residential|Building gutted  extensive renovations needed|Single Family|25000.0|2.3828|16109|Seymour
760085|16 Michelle La|184800.0|2017-01-18T00:00:00||row-swb5-vrur-nt4s|2016|||Residential||Condo|234900.0|0.786718|160111|Stonington
760086|232 Ledge Dr|58540.0|2017-01-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.100451, 41.877403]}]|row-wa8h~794c~kuu6|2016||Good sale per mls|Residential|A/s=.84|Condo|70000.0|0.836286|160210|Torrington
760087|88 Saddle Rock Road|3876730.0|2017-01-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.528963, 41.019526]}]|row-yfvb~rwcj-zyj9|2016|||Residential||Single Family|6960000.0|0.557001|160613|Stamford
760088|81 Angus Rd North|673050.0|2017-01-24T00:00:00||row-fquu-6qva-mwmt|2016|||Residential||Single Family|1095000.0|0.614658|160280|Greenwich
760089|1320 Little Meadow Rd|255120.0|2017-01-20T00:00:00|[{'type': 'Point', 'coordinates': [-72.700642, 41.332129]}]|row-grj5.uqev.eyyu|2016|||Residential||Single Family|441000.0|0.578503|1600144|Guilford
760090|205 Glendale Ave|96350.0|2017-01-20T00:00:00|[{'type': 'Point', 'coordinates': [-73.052347, 41.921526]}]|row-uwrw-qxrx-c6f7|2016|||Residential||Single Family|91000.0|1.058791|160044|Winchester
760091|16 Liandina Rd|155600.0|2017-01-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.80542, 41.439332]}]|row-7gpg-uwyt~esv7|2016|||Residential||Single Family|230000.0|0.676522|160255|Wallingford
760092|26 Crocus Lane|100160.0|2017-01-31T00:00:00|[{'type': 'Point', 'coordinates': [-72.875877, 41.767349]}]|row-wqpm-es93~rav7|2016|||Residential||Condo|115000.0|0.870957|160124|Avon
760093|3 Charles Place|547820.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.491997, 41.154984]}]|row-8d5j.wxbt~7v7z|2016|||Residential||Single Family|935000.0|0.585904|160099|New Canaan
760094|32 Haviland St|152890.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-73.416667, 41.098138]}]|row-yya6~hcab-3ui9|2016|||Residential|Unit 307|Condo|259600.0|0.588945|160494|Norwalk
760095|413 Squire Hill Road|346620.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.872782, 41.525344]}]|row-uhvi.w2nn.mbxp|2016|||Residential||Single Family|375000.0|0.92432|160144|Cheshire
760096|95 Barn Hill Ln|290910.0|2017-01-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.711028, 41.665256]}]|row-vwae~n3q9.xtce|2016|||Residential||Single Family|425000.0|0.684494|16157|Newington
760097|7 Riverside Dr|347280.0|2017-01-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.187437, 41.356109]}]|row-25f4-kjda.vem8|2016|||Residential||Single Family|540000.0|0.643111|160128|Waterford
760098|20-38 Arch St|368050.0|2017-02-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.059062, 41.48602]}]|row-b3kp~5yvw.zge4|2016|14 - Foreclosure||Apartments|Bank sale||326000.0|1.128988|160166|Naugatuck
760099|2 Sherwood Ave|131600.0|2017-02-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.069759, 41.317773]}]|row-x9cz~rvcr.a4yp|2016|||Residential||Single Family|189900.0|0.692996|16074|Derby
760100|234 Cornwall Rd|245070.0|2017-02-13T00:00:00|[{'type': 'Point', 'coordinates': [-73.353207, 41.774872]}]|row-usu9.z4r9-cazw|2016|25 - Other||Residential|Selling price is low for current market|Single Family|184000.0|1.331902|160020|Warren
760101|226 East Main St|286440.0|2017-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-72.79788, 41.290344]}]|row-iw45-mmup-natb|2016|25 - Other||Commercial|Assessment includes i + e penalty||335000.0|0.855045|160188|Branford
760102|69 Perry St Unit 131|77800.0|2017-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-71.89743, 41.912765]}]|row-qvh8-hw6v.s5mk|2016|||Residential||Condo|125000.0|0.6224|160078|Putnam
760103|222 Ellsworth St|137090.0|2017-01-27T00:00:00|[{'type': 'Point', 'coordinates': [-73.221871, 41.157091]}]|row-mjh3~ztgt-wp9t|2016|14 - Foreclosure||Residential||Single Family|65500.0|2.092977|160605|Bridgeport
760104|27 Creamery Hill Rd|244930.0|2017-01-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.810343, 41.97051]}]|row-78k6-qmw2.5wh4|2016|||Residential||Single Family|373000.0|0.656649|16000054|Granby
760105|72 Mallard Dr.|124090.0|2017-01-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.588864, 41.737881]}]|row-vwbb-9srr-te36|2016|||Residential||Single Family|157900.0|0.785877|16300|East Hartford
760106|173 Rowayton Woods Dr|238560.0|2017-01-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.435866, 41.080786]}]|row-877a-eisx-hagp|2016|||Residential|Unit 11173|Condo|395000.0|0.603949|160484|Norwalk
760107|10 Platt St Msa22|12600.0|2017-01-30T00:00:00|[{'type': 'Point', 'coordinates': [-73.410288, 41.10477]}]|row-wihz-suzg~x3tj|2016|09 - Tax||Residential|Tax sale by city|Condo|3000.0|4.2|160474|Norwalk
760108|373 Main St|175210.0|2017-01-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.843864, 41.701549]}]|row-rp8s.ptkd~8zre|2016|||Residential||Single Family|260000.0|0.673885|16167|Farmington
760109|185 Signal Hill Rd|660660.0|2017-02-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.462049, 41.208013]}]|row-n7re-h3dj-mk72|2016|||Residential||Single Family|1010000.0|0.654119|16087|Wilton
760110|79 Plain Hill Rd|89900.0|2017-02-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.104046, 41.560862]}]|row-qanu-wquu-dbdu|2016|||Residential||Single Family|145000.0|0.62|160209|Norwich
760111|56 Sagamore Tr|1043350.0|2017-02-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.515845, 41.122631]}]|row-hecq-jaxc-y659|2016|||Residential||Single Family|1550000.0|0.673129|160105|New Canaan
760112|15 Sea Gull Rd|267500.0|2017-01-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.381328, 41.266302]}]|row-r6th-t6i2-5c8c|2016|||Residential||Single Family|435000.0|0.614943|160084|Old Saybrook
760113|37 West Street|134980.0|2017-01-26T00:00:00||row-5ruq.4iid-3bia|2016|||Residential||Single Family|250000.0|0.53992|160076|Cromwell
760114|9 Corner Pond Ct|202100.0|2017-01-26T00:00:00||row-26am-bqzp-hwfv|2016|||Residential|B06040|Single Family|649900.0|0.310971|160350|Danbury
760115|144 Bristol St|116190.0|2017-02-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.884011, 41.595952]}]|row-y6v5~m222-t7cj|2016|25 - Other||Residential|Fair condition; back taxes of $38,524 paid by grantee at time of sale.|Two Family|80000.0|1.452375|160262|Southington
760116|123 Old Belden Hill Rd|158320.0|2017-02-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.427692, 41.157573]}]|row-rzgj-p3in~k5uj|2016|||Residential|Unit 37|Condo|204000.0|0.776078|160591|Norwalk
760117|50 Spring Hill Lane North|746610.0|2017-03-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.558366, 41.164253]}]|row-9ftt-uv46~rxh6|2016|||Residential||Single Family|1100000.0|0.678736|160771|Stamford
760118|90 Thistle Down Lane|107150.0|2017-03-06T00:00:00|[{'type': 'Point', 'coordinates': [-73.004986, 41.479361]}]|row-5eeb-8nka-67jq|2016|07 - Change In Property||Residential|Total remodel per mls|Single Family|133797.0|0.80084|160189|Naugatuck
760119|11 Ash Rd|192600.0|2017-03-06T00:00:00|[{'type': 'Point', 'coordinates': [-72.8232, 41.305744]}]|row-qmgh-6v8d-kq5h|2016|||Residential||Single Family|317500.0|0.606614|160243|Branford
760120|4 Ravine Rd|138600.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.592058, 41.815944]}]|row-etkt~7vud~mdyw|2016|||Residential||Single Family|181000.0|0.765746|160179|South Windsor
760121|132 Hickory Dr.|101380.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.578257, 41.740483]}]|row-6n59~23fp-8dqs|2016|||Residential||Single Family|170000.0|0.596353|16308|East Hartford
760122|6 Sanford St|128660.0|2017-02-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.96959, 41.288133]}]|row-3dtj-2dgs-dk56|2016|||Residential||Single Family|184000.0|0.699239|160237|West Haven
760123|6 Millay Ct|215430.0|2017-02-14T00:00:00|[{'type': 'Point', 'coordinates': [-73.204013, 41.747337]}]|row-nghg~xx5x.czqr|2016|25 - Other||Residential|Sale from estate|Condo|175000.0|1.231029|160059|Litchfield
760124|2 Boxwood Lane|1361220.0|2017-02-14T00:00:00||row-pbbt~4bpf~w3pc|2016|||Residential||Single Family|1500000.0|0.90748|160337|Greenwich
