|address|assessed_value|date_recorded|geo_coordinates|id|list_year|non_use_code|opm_remarks|property_type|remarks|residential_type|sales_amount|sales_ratio|serial_number|town
510027|314 Wesley St|119780.0|2009-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.063201, 41.538175]}]|row-ks2b.8kmi-eyni|2009|||Residential||Single Family|128500.0|0.93214|90189|Waterbury
510028|606 Center Street|100830.0|2009-11-18T00:00:00|[{'type': 'Point', 'coordinates': [-73.201424, 41.189236]}]|row-zv9p.nf49-ndra|2009|15 - Government Agency||Commercial|Sale to or from a govt. agency (city)||22000.0|4.583182|90221|Bridgeport
510029|118 Green Rd|191130.0|2009-11-16T00:00:00||row-dwe7~dqj9-jksg|2009|28 - Use Assessment||Residential|Pa490 land|Single Family|270000.0|0.707889|90029|Woodstock
510030|146 Hilltop Circle|371600.0|2009-11-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.156849, 41.240593]}]|row-rj6v-fyuz~uece|2009|||Residential||Single Family|514000.0|0.722957|90062|Trumbull
510031|164 Deerfield Ridge Dr|182420.0|2009-11-16T00:00:00||row-6drz~a7yi-mmcm|2009|||Residential||Single Family|255375.0|0.714322|90061|Groton
510032|43 Hundred Acres Road|296060.0|2009-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.310948, 41.355537]}]|row-75pd-7zjw.ke84|2009|||Residential||Single Family|339500.0|0.872047|900050|Newtown
510033|141 Hazard Ave|521050.0|2009-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.563887, 41.988552]}]|row-fu9r~9cff-sa6q|2009|25 - Other||Commercial|Grantor holds mtg for $925,000||1050000.0|0.496238|900102|Enfield
510034|155 Heritage Hill Rd Unit155D|284790.0|2009-11-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.495243, 41.153441]}]|row-fn6y-as87-9kin|2009|||Residential|Sale includes garage unit #g86 - ps added 13,400 assessment for garage|Condo|355000.0|0.802225|90041|New Canaan
510035|0 Hamburg Rd|113500.0|2009-11-19T00:00:00||row-kisn-z2ry~9yhw|2009|17 - Two Towns||Vacant Land|Property located in two towns||158400.0|0.71654|900006|Lyme
510036|447 Treat La|325900.0|2009-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-73.038418, 41.259358]}]|row-mx6q.sgpv.b35i|2009|25 - Other||Residential|Distressed sale, grantors near bankruptcy|Single Family|385000.0|0.846494|90155|Orange
510037|55 Hutchins St|109550.0|2009-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-71.881526, 41.809883]}]|row-w7e4.afat-993v|2009|14 - Foreclosure||Residential|Non use code also 15|Single Family|134500.0|0.814498|90055|Killingly
510038|690 Forest Rd #473|204050.0|2009-11-24T00:00:00|[{'type': 'Point', 'coordinates': [-72.97015, 41.309818]}]|row-uw26-vpxa.myw5|2009|||Residential||Condo|233000.0|0.875751|900082|West Haven
510039|33 Goodrich St|41820.0|2009-12-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.671628, 41.732262]}]|row-hsh8-hmq3.du7v|2009|||Residential||Single Family|178000.0|0.234944|90131|Hartford
510040|15 Park Place Circle|302800.0|2009-12-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.733134, 41.734489]}]|row-78fa~ky66-2fme|2009|||Residential||Condo|453300.0|0.66799|90190|West Hartford
510041|13F Riverview Dr|119420.0|2009-11-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.613576, 41.90742]}]|row-bcni-bm29-sn5x|2009|||Residential||Condo|162500.0|0.734892|90037|East Windsor
510042|1 Elm Street|1177900.0|2009-11-30T00:00:00|[{'type': 'Point', 'coordinates': [-72.628301, 41.925058]}]|row-sfyk-x67p-ksv2|2009|25 - Other||Commercial|Sold for nearly 3x town 2008 market value||4963000.0|0.237336|90048|Windsor Locks
510043|60 Tupper Drive|451030.0|2009-12-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.516828, 41.041756]}]|row-3ama.wf2y-42af|2009|||Residential||Single Family|460000.0|0.9805|90228|Stamford
510044|154 Easton Ave|136240.0|2009-12-02T00:00:00||row-xwu5~dvjf-uwcq|2009|14 - Foreclosure||Residential||Three Family|27900.0|4.883154|90252|Waterbury
510045|56 Chester Main|102410.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-71.879932, 41.459193]}]|row-8a6a~c4m6-62tj|2009|24 - Plottage||Vacant Land|Bought by abutting owner||95000.0|1.078|90014|North Stonington
510046|38 Cambridge Dr|56700.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.96947, 41.564126]}]|row-gjc3.8ijx.xmdg|2009|||Vacant Land|||179000.0|0.31676|90031|Wolcott
510047|1 Abbott Rd #20|77120.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.499066, 41.870013]}]|row-jqcw-u3gc-jgx4|2009|01 - Family||Residential|Inter family|Condo|136000.0|0.567059|90042|Ellington
510048|73 Glenview Ave|93780.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.069894, 41.574961]}]|row-k3uz-2q85~dzmi|2009|||Residential||Single Family|150000.0|0.6252|90206|Waterbury
510049|111 Shuttle Meadow Rd|107940.0|2009-12-07T00:00:00|[{'type': 'Point', 'coordinates': [-72.864131, 41.652512]}]|row-2nbh.867u-67gs|2009|||Residential||Single Family|115000.0|0.938609|900062|Plainville
510050|27 Bogue Lane|188430.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.417005, 41.463759]}]|row-hzmx~mtae-6f73|2009|||Residential||Single Family|265000.0|0.711057|90024|East Haddam
510051|131 Kent Drive|206300.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.492423, 41.802857]}]|row-ktw4.ei75-dk8f|2009|||Residential||Single Family|296000.0|0.696959|90128|Manchester
510052|6R Lakeside Dr|92960.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-71.971477, 41.440198]}]|row-2tn7~rz66-7t6w|2009|||Residential||Condo|125000.0|0.74368|90032|Ledyard
510053|26 Bluff Rd West|219380.0|2009-12-02T00:00:00||row-h4tj~d695-a5xp|2009|||Residential||Single Family|317500.0|0.690961|90041|Ledyard
510054|309 Capen St|36670.0|2009-12-02T00:00:00||row-ecpa~m67r-nn8b|2009|25 - Other||Residential|Below market|Two Family|48000.0|0.763958|90133|Hartford
510055|4 Bond St|230440.0|2009-12-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.393479, 41.106517]}]|row-t7v3-dpk4-5i52|2009|||Residential||Single Family|300000.0|0.768133|90192|Norwalk
510056|86 Bellevue Rd|145530.0|2009-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.947021, 41.323894]}]|row-x948-8tq4-jd4n|2009|||Residential||Single Family|225000.0|0.6468|90198|New Haven
510057|69 Leslie Street|116400.0|2009-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.662193, 41.936769]}]|row-adr8-7tyc.dz99|2009|||Residential||Single Family|175000.0|0.665143|90044|Windsor Locks
510058|64 Kenyon Cir|102760.0|2009-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.811533, 41.689806]}]|row-7yj7-2j4a-rctb|2009|14 - Foreclosure||Residential||Single Family|137000.0|0.750073|90134|New Britain
510059|231 West St|185850.0|2009-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.898109, 41.594426]}]|row-xx6n-m32v.w3uh|2009|||Residential||Single Family|240000.0|0.774375|90116|Southington
510060|16 Pole Bridge Road|264650.0|2009-11-25T00:00:00||row-a5mf-z4r7-aaaj|2009|||Residential||Single Family|328000.0|0.80686|900054|Newtown
510061|52 Butler Ave|131040.0|2009-11-25T00:00:00|[{'type': 'Point', 'coordinates': [-72.871928, 41.641873]}]|row-7ksg-4su9~nd6k|2009|||Residential||Single Family|205000.0|0.63922|90115|Southington
510062|63 Burnham|152100.0|2009-12-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.239363, 41.67535]}]|row-7cpi.g5u2-2d5y|2009|25 - Other||Residential|Short sale per mls|Single Family|135000.0|1.126667|90017|Lebanon
510063|260 Roseland Park Rd|117000.0|2009-12-08T00:00:00|[{'type': 'Point', 'coordinates': [-71.95979, 41.956406]}]|row-8pub-y63d-xb7n|2009|01 - Family||Residential|Family transfer|Single Family|152000.0|0.769737|90038|Woodstock
510064|5 Webster Ln|277700.0|2009-11-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.325338, 41.709358]}]|row-iq6u.7xpu~ssrf|2009|||Residential||Single Family|275000.0|1.009818|900008|Columbia
510065|300 Humphrey St|260190.0|2009-11-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.913771, 41.314933]}]|row-7jxy-v7ce~nrts|2009|01 - Family||Residential||Two Family|31242.0|8.328212|90086|New Haven
510066|88 Stevens St|116690.0|2009-11-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.868371, 41.250474]}]|row-ja7h.e76b-pdwh|2009|||Residential||Single Family|165000.0|0.707212|90045|East Haven
510067|74 Beacon Hill Road|126450.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.584786, 41.787759]}]|row-2kvs.ycfs~7hin|2009|||Residential||Single Family|179000.0|0.706425|900145|East Hartford
510068|41 Lupine St|148540.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-72.809536, 41.466486]}]|row-etdb-hyfi~28dm|2009|||Residential||Single Family|181500.0|0.818402|90104|Wallingford
510069|27 Lindstrom Road #B2|234340.0|2009-11-23T00:00:00|[{'type': 'Point', 'coordinates': [-73.527625, 41.038877]}]|row-tjcp.7rqg~yyny|2009|||Residential||Condo|267500.0|0.876037|90194|Stamford
510070|29 Alexander Street|161600.0|2009-10-26T00:00:00|[{'type': 'Point', 'coordinates': [-72.541773, 41.774753]}]|row-y2u8-enec.bqmf|2009|||Residential||Single Family|218000.0|0.741284|90052|Manchester
510071|55 Mill Plain Rd #4-2|139700.0|2009-10-26T00:00:00|[{'type': 'Point', 'coordinates': [-73.502092, 41.390104]}]|row-k7sn-ieaa.j359|2009|||Residential|D15004-20|Condo|175000.0|0.798286|90046|Danbury
510072|9 Ash La|0.0|2011-08-18T00:00:00||row-g626-655q~tus3|2010|07 - Change In Property||Residential|Co: 08/12/2011|Condo|398472.0|0.0|100114|Prospect
510073|61 Jerome Rd|139940.0|2011-08-18T00:00:00||row-aqg4-vwpr-j5cp|2010|08 - Part Interest||Residential|Sale of part interest, both parts equal valid sale|Single Family|95500.0|1.46534|10150|Montville
510074|78 Skipper St|91770.0|2011-08-16T00:00:00|[{'type': 'Point', 'coordinates': [-72.798074, 41.696419]}]|row-48q8~d6p4-7qkg|2010|||Residential||Single Family|115000.0|0.798|100549|New Britain
510075|9 Ridgecrest Road|989270.0|2011-08-16T00:00:00|[{'type': 'Point', 'coordinates': [-73.597651, 41.12517]}]|row-ivr3-umpq.86jj|2010|||Residential||Single Family|1132000.0|0.873913|101065|Stamford
510076|46 Camp St|135590.0|2011-08-05T00:00:00|[{'type': 'Point', 'coordinates': [-72.784751, 41.662828]}]|row-6ted-rjup-svik|2010|14 - Foreclosure||Residential||Four Family|37500.0|3.615733|100529|New Britain
510077|199-203 Street|174970.0|2011-08-05T00:00:00|[{'type': 'Point', 'coordinates': [-73.183286, 41.190035]}]|row-95vb-jbb5.3zik|2010|15 - Government Agency||Residential|Sol by an agency|Three Family|55000.0|3.181273|101307|Bridgeport
510078|301 Cold Spring Road|325990.0|2011-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.686207, 41.640224]}]|row-vqhi-kc8s-qc4b|2010|||Residential||Single Family|380000.0|0.857868|100184|Rocky Hill
510079|22 Tracy Ave|134950.0|2011-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-73.031297, 41.532301]}]|row-2ecv.ad5y~ztp8|2010|14 - Foreclosure||Residential||Single Family|40000.0|3.37375|101082|Waterbury
510080|93 Boswell Ave|134000.0|2011-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.070438, 41.530529]}]|row-h587-jddz-k7tn|2010|07 - Change In Property||Residential||Single Family|57000.0|2.350877|100382|Norwich
510081|8 Hawthorne Ct|246960.0|2011-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-73.205192, 41.746643]}]|row-3yqm.kdw3~x2zj|2010|||Residential||Condo|295000.0|0.837153|100094|Litchfield
510082|101 & 103 Stage Harbor Rd|205800.0|2011-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.477009, 41.655091]}]|row-eva7-2c3y-p2si|2010|||Residential||Two Family|250000.0|0.8232|100051|Marlborough
510083|560 Silver Sands Rd Unit 204|186960.0|2011-08-09T00:00:00|[{'type': 'Point', 'coordinates': [-72.87854, 41.249]}]|row-ucie~rerx~dud8|2010|||Residential||Condo|246000.0|0.76|100213|East Haven
510084|14 Mourning Dove Circle|192430.0|2011-08-03T00:00:00||row-wzhf~tdyp-k65e|2010|||Residential||Condo|249900.0|0.770028|10584|New Haven
510085|514 Whitetail Way|170730.0|2011-08-03T00:00:00||row-823x-n3hc.p3ys|2010|07 - Change In Property||Residential|Non use code actually change after assessment date|Single Family|282300.0|0.604782|100238|Killingly
510086|16 Pacemaker Ave|28000.0|2011-08-03T00:00:00||row-ewjv-pagu-7izr|2010|25 - Other||Residential|Mobile home sold to mobile park owner|Single Family|4500.0|6.222222|100374|Norwich
510087|65 Quarry Ln|251300.0|2011-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-72.720593, 41.636457]}]|row-8thq.686r.9f3x|2010|07 - Change In Property||Residential||Condo|349000.0|0.720057|100245|Berlin
510088|335 Litchfield Turnpike|663790.0|2011-08-02T00:00:00|[{'type': 'Point', 'coordinates': [-73.288594, 41.702815]}]|row-8c35-3hfe-psfq|2010|06 - Portion Of Property||Commercial|Family sale/portion of camp chinqueka property||590000.0|1.125068|100059|Washington
510089|123 Harbor Drive # 310|480780.0|2011-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-73.530084, 41.03652]}]|row-fhcu~c89e-2jq9|2010|||Residential||Condo|510000.0|0.942706|101035|Stamford
510090|432 Washington Avenue|1405530.0|2011-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.84238, 41.410966]}]|row-skvc-tvj7-dnwx|2010|||Commercial|||1500000.0|0.93702|100231|North Haven
510091|11 Hayward Ave #1|126000.0|2011-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.331938, 41.575917]}]|row-2msc.ckji-xhxz|2010|14 - Foreclosure||Commercial|Foreclosure||74000.0|1.702703|10165|Colchester
510092|35 Washington St|165220.0|2011-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.051354, 41.503592]}]|row-5buw-nez9-uwis|2010|||Residential||Three Family|160000.0|1.032625|100289|Naugatuck
510093|2 Fairview Ave|179270.0|2011-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.599787, 41.98869]}]|row-anx2.ahrt~t4ja|2010|||Residential||Single Family|198900.0|0.901307|100426|Enfield
510094|1D Talcott Ridge Rd|132300.0|2011-08-04T00:00:00|[{'type': 'Point', 'coordinates': [-72.796694, 41.740191]}]|row-84wv-3ypi.gcmt|2010|25 - Other||Residential|Low|Condo|147000.0|0.9|100295|Farmington
510095|46 Mountain St|45829.0|2011-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.701985, 41.732213]}]|row-p6fk~adq6-isxs|2010|||Residential||Single Family|121000.0|0.378752|10611|Hartford
510096|6 Jefferson Ave|125000.0|2011-08-12T00:00:00|[{'type': 'Point', 'coordinates': [-72.094956, 41.502821]}]|row-9i5u~j42f.m3f5|2010|||Residential||Single Family|135000.0|0.925926|100387|Norwich
510097|892 Flatbush Ave|122600.0|2011-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.729398, 41.742955]}]|row-qhut-b82s-w78y|2010|14 - Foreclosure||Residential||Single Family|110000.0|1.114545|100697|West Hartford
510098|28 Field Road|102690.0|2011-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.644588, 41.627108]}]|row-d5u4.97hr-3cig|2010|||Vacant Land|||199900.0|0.513707|100183|Cromwell
510099|15 Good Hill Rd|148200.0|2011-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.520033, 41.819045]}]|row-d37w-h536-kjxx|2010|||Residential||Single Family|205000.0|0.722927|10297|South Windsor
510100|41 Grindstone Ln|520240.0|2011-08-08T00:00:00||row-gqab~gwij.x5z6|2010|||Residential||Single Family|710000.0|0.732732|10155|Monroe
510101|5 Ritas Way|57540.0|2011-08-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.718428, 41.849434]}]|row-intj.aa3p.46w5|2010|07 - Change In Property||Residential||Single Family|85000.0|0.676941|10177|Bloomfield
510102|95 Oak Street|146580.0|2011-09-08T00:00:00|[{'type': 'Point', 'coordinates': [-72.57912, 41.762218]}]|row-cww3-wmtb-29d9|2010|25 - Other||Residential|Out of state seller|Single Family|155000.0|0.945677|100508|East Hartford
510103|8 Liberty St|123490.0|2011-09-08T00:00:00||row-643t-mmcu~nnhq|2010|||Residential||Single Family|148000.0|0.834392|100124|Plymouth
510104|1059 Norwich Rd|101150.0|2011-09-08T00:00:00|[{'type': 'Point', 'coordinates': [-71.930563, 41.652333]}]|row-3v3r.8f99-bxnn|2010|10 - A Will||Residential||Single Family|29146.0|3.470459|10170|Plainfield
510105|130 Spring St|160900.0|2011-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.607898, 41.720484]}]|row-ys87.mfp4-cc5h|2010|||Residential||Single Family|230000.0|0.699565|10425|Glastonbury
510106|26 Huntington Avenue|113960.0|2011-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.890194, 41.283075]}]|row-ktb3.uz2e-u4ir|2010|||Residential||Single Family|82000.0|1.389756|10609|New Haven
510107|103 Stevens Ln|219800.0|2011-08-11T00:00:00|[{'type': 'Point', 'coordinates': [-72.600981, 41.695615]}]|row-g8se.wu52.ztuc|2010|||Residential||Single Family|212000.0|1.036792|10423|Glastonbury
510108|19 Piaseczny Dr|8700.0|2011-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.104698, 41.770462]}]|row-putx-8t8y~bzqu|2010|28 - Use Assessment||Vacant Land|||47000.0|0.185106|10016|Chaplin
510109|170 Webster Hill Blvd|216000.0|2011-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-72.74042, 41.740888]}]|row-3fpe-iu8g~7g49|2010|||Residential||Single Family|355000.0|0.608451|100700|West Hartford
510110|171 High Clear Drive|434060.0|2011-08-15T00:00:00|[{'type': 'Point', 'coordinates': [-73.543009, 41.083032]}]|row-9wuk-gyii.69ki|2010|||Residential||Single Family|575000.0|0.754887|101061|Stamford
510111|10 Getner Trl|432250.0|2011-08-17T00:00:00|[{'type': 'Point', 'coordinates': [-73.445554, 41.090872]}]|row-dh94-cp7p.fe97|2010|||Residential|Pud|Single Family|650000.0|0.665|100784|Norwalk
510112|11 Maple Heights|115850.0|2011-08-17T00:00:00|[{'type': 'Point', 'coordinates': [-72.553986, 42.031325]}]|row-5tsf.n3s7-2b2v|2010|||Residential||Condo|168000.0|0.689583|100434|Enfield
510113|42 Sarenee Circle|474600.0|2011-08-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.231885, 41.276667]}]|row-bh9n-f3ej-32h8|2010|||Residential||Single Family|475000.0|0.999158|100294|Trumbull
510114|66 Strong Terrace|113400.0|2011-08-25T00:00:00|[{'type': 'Point', 'coordinates': [-73.056643, 41.920318]}]|row-nfgk.g5fd-bbq7|2010|||Residential||Single Family|115000.0|0.986087|10104|Winchester
510115|10 Black Cherry Lane|253490.0|2011-08-25T00:00:00||row-94jm~eing~e54h|2010|||Residential||Single Family|346000.0|0.73263|100286|Newtown
510116|352 Pondview Dr|126700.0|2011-09-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.872823, 41.578829]}]|row-hmvm.vsuh~sysg|2010|08 - Part Interest||Residential||Single Family|88000.0|1.439773|10444|Southington
510117|99 Mark Dr|189720.0|2011-09-01T00:00:00|[{'type': 'Point', 'coordinates': [-72.552986, 41.847858]}]|row-xj6w.s4ke-sf4r|2010|||Residential||Condo|272000.0|0.6975|10325|South Windsor
510118|250 Lewis Hill Road|213900.0|2011-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-72.311157, 41.791029]}]|row-2jnh.sfg8-sdwy|2010|||Residential||Single Family|261000.0|0.81954|100114|Coventry
510119|187 Derry Hill Rd|201900.0|2011-08-19T00:00:00||row-v4r3.7ay3-t2a8|2010|25 - Other||Residential|Estate sale|Single Family|150000.0|1.346|10152|Montville
510120|835 Long Hill Ave|209930.0|2011-08-19T00:00:00|[{'type': 'Point', 'coordinates': [-73.096696, 41.263981]}]|row-bebp-y7in~ve9u|2010|||Residential||Single Family|215000.0|0.976419|100392|Shelton
510121|167 Nortontown Road|224000.0|2011-08-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.63304, 41.298971]}]|row-x23j.4n9g.y78p|2010|||Residential||Single Family|221150.0|1.012887|10251|Madison
510122|69 Strawberry Hill Rd|162960.0|2011-08-22T00:00:00|[{'type': 'Point', 'coordinates': [-72.902353, 41.717812]}]|row-hdtf~ce6s.kw2t|2010|25 - Other||Residential|Distressed sale.|Single Family|142000.0|1.147606|100510|Bristol
510123|18 Linden Point Rd|604400.0|2011-09-29T00:00:00||row-zs6w~d87k.zahi|2010|25 - Other||Residential|Also bought 17 linden pt rd assmt 73900/owns other props on st|Single Family|850000.0|0.711059|100374|Branford
510124|205 Stoney Way|178200.0|2011-09-29T00:00:00|[{'type': 'Point', 'coordinates': [-73.477647, 41.465898]}]|row-2hc3-csw8-icr7|2010|||Residential||Condo|232500.0|0.766452|100159|New Fairfield
